Drug,Microbe,Label,Drug_ID,Microbe_ID
"O-(2,6-Dichlorobenzyl)-D-tyrosine",Campylobacter jejuni,0,1034,33
Zinc Dichloride,Gardnerella vaginalis,0,1329,76
Butein,Haemophilus influenzae,1,498,78
Bis[(4-methylphenyl)methyl] disulfide,Escherichia coli,0,491,69
3-chloro-5-hydroxy-4-[(4-methylphenylsulfonyl)]-2(5H)-furanone,Raoultella ornithinolytica,0,294,131
lin-SB056-1,Enterobacter cloacae,0,1371,63
Sulfamethazine,Bacteroides uniformis,0,1229,25
Benzalacetone,Streptococcus sanguinis,0,471,162
S-(4-tolyl)-L-cysteine,Clostridium leptum,0,1167,45
4-Nitro-D-phenylalanine,Influenza A virus ,0,339,95
MUC7 12-mer-D,Halomonas pacifica,0,914,81
Rimantadine,Influenza A virus ,1,1157,95
Azlocillin,Vibrio cholerae,0,457,175
Linezolid,Dengue Virus Type 2,0,901,53
(2E)-1-(5-clorotiophen-2-yl)-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Staphlococcus aureus,0,29,140
Penicillenol C1,Staphylococcus aureus,1,1078,141
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Enterococcus faecalis,1,131,66
Mucobromic acid,Hepatitis B virus D,0,947,83
Cefixime,Raoultella ornithinolytica,0,547,131
Myxinidin1,Sphingomonas sp. Ibu-2,0,956,139
Asperdiol,Pseudomonas aeruginosa,1,446,125
Nitrofurantoin ,Escherichia coli,1,1024,69
Bis[(4-methylphenyl)methyl] disulfide,Hepatitis B virus F,0,491,84
5-(dibromomethylene)-3-ethyl-2(5H)-furanone,Enterococcus faecalis,0,372,66
IDR-1018,Bacteroides vulgatus,0,814,26
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Pseudomonas libaniensis,0,270,129
Furanone C-30,Aspergillus niger,0,753,16
4-chloro-7-(trifluoromethyl)quinoline,Pseudomonas aeruginosa,1,350,125
"(2-(4-chlorophenyl)- 4-{[(6-methyl-2-pyridinyl)amino]methylene}-1,3-oxazol- 5(4H)-one)",Vibrio parahaemolyticus,0,13,177
Hamamelitannin,Staphylococcus epidermidis,1,794,146
GW 5074,Enterobacter cancerogenus,0,767,62
(Z)-4-bromo-5-(bromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Eggerthella lenta,0,102,57
Siamycin I,Enterobacter aerogenes,0,1191,61
5-bromomethylene-2 (5H)-furanone,Human herpesvirus 5,0,382,90
(RW)3-NH2,Pseudomonas libaniensis,0,96,129
Pentanol,Candida albicans,1,1084,34
Netilmicin,Listeria monocytogenes,0,1016,104
Besifloxacin,Schistosoma,0,483,134
Toremifene,Candida krusei,1,1282,38
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus epidermidis,1,21,146
Timolol,Campylobacter jejuni,0,1274,33
"4-Fluoro-(S)-4,5-Dihydroxypentane-2,3-dione",Vibrio vulnificus,0,328,178
Neomycin,Enteric bacteria and other eubacteria,1,1014,59
"(2E)-1-(3 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,26,155
Djenkolic acid,Baker's yeast,0,689,27
Aminosalicylic Acid,Mycobacterium tuberculosis,1,433,113
Shikonin,Pseudomonas aeruginosa,1,1190,125
RK-31,Clostridium bacilli,0,1140,44
3-tetradecanoylthiotetronic,Pseudomonas japonica,0,305,128
7-hydroxyindole,Neisseria gonorrhoeae,0,406,114
"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",Staphylococcus equorum,0,965,148
Latamoxef,Vibrio cholerae,0,894,175
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus aureus,1,131,141
Zinc Nitrate,Pseudomonas aeruginosa,1,1330,125
Imazalil,Human herpesvirus 3,0,821,88
Avermectin B1a,Dengue Virus Type 2,0,453,53
4-bromo-5-(bromomethylene)-3-(1-acetoxybutyl)-2(5H)-furanone,Salmonella enterica,1,343,133
para-toluidine,Pseudomonas fluorescens,0,1385,127
Naringin,Vibrio harveyi,1,1010,176
knightine,Staphylococcus aureus,1,1369,141
Virstatin,Escherichia coli,0,1315,69
"13-(2-chloro-7-methoxyquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Neisseria gonorrhoeae,0,153,114
"1-[2-(naphthalen-1-yl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Enterococcus faecalis,1,135,66
Gentamicin,Bacillus subtilis,1,779,21
den-SB056,Edwardsiella tarda,0,1361,56
Sulfamethizole,Candida parapsilosis,0,1230,39
beta-6-20-G3K6,Pseudomonas fluorescens,0,1344,127
Ritonavir,Aeromonas sobria,0,1158,10
Netilmicin,Enteric bacteria and other eubacteria,1,1016,59
Quinupristin,Coagulase- negative staphylococci,0,1133,49
Polyethyleneimine,Clostridium perfringens,0,1108,47
Menthol,Pseudomonas aeruginosa,1,925,125
(1Z)-(2-phenylethylidene)-lambda4-sulfanyliumolate,Actinomyces oris,1,10,7
NA8H,Achromobacter xylosoxidans,0,1002,1
"(5Z)-2-(1,1-dichloro-7-methyloctyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Staphylococcus aureus,1,82,141
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Enterococcus faecalis,1,19,66
AFP1,Propionibacterium acnes,0,415,120
Cefixime,Proteus mirabilis,1,547,121
Efavirenz,Proteus mirabilis,0,696,121
Cobalt Ion,Cronobacter sakazakii,0,608,51
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Streptococcus pneumoniae,0,959,158
Cefoperazone,Pseudomonas aeruginosa,1,551,125
"(5Z)-2-(2,2-dimethylpropyl)-5-{[3-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Staphylococcus aureus,1,85,141
Crocin,Achromobacter sp.,0,618,0
4-Cyanophenylalanine,Staphylococcus aureus,1,325,141
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(2-naphthyl)-2-propen-1-one,Salmonella Typhi,0,30,132
4-Hydroxy benzoate,Enterobacteria phage T4,0,331,65
3-Nitro-D-tyrosine,Pseudomonas libaniensis,0,289,129
Tyrosol,Acinetobacter nosocomialis,0,1295,3
Furanone-3,Candida krusei,0,756,38
Malabaricone C,Amycolatopsis orientalis,0,921,12
4-bromo-5-(dibromomethylene)-3-(1-acetoxyoethyl)-2(5H)-furanone,Salmonella enterica,1,346,133
Virginiamycin M1,Enterococcus faecium,1,1314,67
Sm6(L3)2C,Geobacillus kaustophilus,0,1206,77
"4-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-yl)aniline",Pseudomonas fluorescens,0,314,127
5-Chloroindole,Hepatitis C Virus ,0,378,85
Clozapine,Helicobacter pylori ,0,607,82
Ethylenediametetraacetic acid,Listeria monocytogenes,1,724,104
Esomeprazole,Escherichia coli,0,718,69
Sorbitol,Actinoplanes missouriensis,1,1210,8
Nitazoxanide ,Desulfovibrio africanus,1,1021,54
Terpinene-4-ol,Salmonella enterica,0,1258,133
5-bromomethylene-2 (5H)-furanone,Serratia liquefaciens,1,382,135
Glipizide,Campylobacter jejuni,0,782,33
Sodium sulfate,Human parainfluenza virus type 2,0,1209,93
6-Gingerol,Coagulase- negative staphylococci,0,393,49
"1,1,6,6,7,7-hexahydroxy-5,5-diisopropyl-3,3-dimethyl-2,2-binaphthalene-8,8-dicarbaldehyde",Porphyromonas gingivalis,0,113,119
Tyrphostin AG1478,Hepatitis C Virus ,0,1297,85
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus gallinarum,1,276,68
Cefoperazone,Thermus thermophilus ,0,551,169
2-(2-(2-Chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl )acetamide,Escherichia coli,1,189,69
Cefalotin,Streptococcus pneumoniae,1,540,158
BMAP-28,Arthrobacter sp. ,0,461,14
HE10,Eikenella corrodens,0,791,58
(2E)-N-[3-(1H-indol-3-yl)propyl]-3-phenylprop-2-enamide,Geobacillus kaustophilus,0,40,77
cat-AGE-RK2,Staphylococcus aureus,1,1351,141
Vidarabine,Human herpesvirus 1 ,1,1312,87
Cefotetan,Staphylococcus equorum,0,554,148
2-oxindole,Pseudomonas aeruginosa,1,243,125
Ciprofloxacin,Pseudomonas aeruginosa,1,590,125
Tioconazole,Porphyromonas gingivalis,0,1275,119
2-(2-(2-Azidoacetamido)-5-nitrophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Candida krusei,0,184,38
Patulin,Marinobacter hydrocarbonoclasticus,1,1069,107
3-(2-Naphthyl)-D-alanine,Streptococcus pneumoniae,0,264,158
Tioconazole,Candida albicans,1,1275,34
(1Z)-(2-phenylethylidene)-lambda4-sulfanyliumolate,Streptococcus sanguinis,0,10,162
PTP-7,Enterobacter cancerogenus,0,1062,62
4-bromo-5-(bromomethylene)-3-(1-( 2-propynyloxy)butyl)-2(5H)-furanone,Neisseria gonorrhoeae,0,341,114
cat-AGE-RK1,Achromobacter sp.,0,1350,0
"1-[2-(3-bromo-4-hydroxy-5-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Porphyromonas gingivalis,0,134,119
2-Nitro-cinnamaldehyde,Cronobacter sakazakii,0,224,51
Sodium Chloride,Acinetobacter nosocomialis,0,1207,3
Carboxymethyl chitosan,Escherichia coli,1,525,69
Anthranilate,Pseudomonas aeruginosa,1,442,125
KT2,Dengue Virus Type 2,0,856,53
Cyclacillin,Pseudomonas aeruginosa,0,621,125
beta-6-20-G3K6,Staphylococcus epidermidis,1,1344,146
Silver nanowires,Aeromonas hydrophila,0,1195,9
Sulfisoxazole ,Streptococcus pyogenes,0,1237,160
Ethyl gallate,Staphylococcus aureus,1,722,141
"5-Bromo-1-(2-chloroacetyl)indoline-2,3-dione",Staphylococcus chromogenes,0,375,144
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(pyridin-4-yl)-1,3,4-oxadiazole",Burkholderia cepacia,0,197,29
S-(2-thiazoyl)-L-cysteine,Mycobacterium avium,0,1165,110
Nerolidol,Klebsiella pneumoniae,0,1015,99
NaCl,Kocuria rhizophila,0,1007,101
Na-Benzoate,Influenza A virus ,0,1004,95
Gallic Acid,Candida krusei,0,769,38
Kanamycin,Escherichia coli,1,858,69
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,24,155
Sanguinarine,Staphylococcus epidermidis,1,1182,146
Oxantel,Bacillus licheniformis,0,1053,20
(2R)-2-amino-3-(2-phenylethanesulfinyl)propanoic acid,Actinomyces oris,1,42,7
N-(4-Bromobenzylidene)benzohydrazide,Staphylococcus epidermidis,1,976,146
Eugenol,Pseudomonas aeruginosa,1,726,125
1-(pyrazin-2-yl)ethan-1-one,Vibrio parahaemolyticus,0,129,177
Autoinducer-2,Streptomyces sp. ,0,452,167
5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Providencia stuartii,0,370,123
(R)-2-Amino-3-biphenyl-3-yl-propionic acid,Staphylococcus epidermis,1,92,147
Zinc Nitrate,Bacteroides uniformis,0,1330,25
Dicyclohexylamine,Bacillus anthracis,0,677,18
"O-(2,6-Dichlorobenzyl)-D-tyrosine",Halomonas pacifica,0,1034,81
Macromomycin B,Staphylococcus cohnii,0,918,145
"3,4-Dichloro-cinnamaldehyde",Streptococcus gordonii,0,253,153
"3,3-dimethyl-13-{[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-2H,4H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Aeromonas hydrophila,0,250,9
Penicillic acid,Achromobacter sp.,1,1080,0
4-Fluoro-2-methyl-D-phenylalanine,Candida dubliniensis,0,329,35
3-Carbamoylphenylalanine,Staphylococcus haemolyticus,0,279,149
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Streptococcus mutans,1,18,155
Cerulenin ,Influenza A virus ,0,569,95
"N1-(7-chloroquinolin-4-yl)dodecane-1,12-diamine",Serratia marcescens,1,991,136
2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,Achromobacter xylosoxidans,0,187,1
Methyl gallate,Staphylococcus aureus,1,933,141
4-nitro-cinnamaldehyde,Human herpesvirus 3,0,358,88
Fluperlapine,Candida albicans,1,744,34
Vancomycin,Staphylococcus cohnii,1,1307,145
Amikacin,Morganella morganii,1,430,109
"4,5-dihydroxy-2,3-pentanedione",Bacillus cereus,1,311,19
Diazepam,Vibrio anguillarum,0,670,173
Bacitracin,Marinobacter hydrocarbonoclasticus,0,466,107
Cefaclor,Clostridium perfringens,0,537,47
Rutin,Acinetobacter baumannii,0,1163,2
Penicillic acid,Lysinibacillus sphaericus,0,1080,106
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-nitrophenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Burkholderia multivorans,0,118,30
2-amino-3-(propane-1-sulfinyl)propanoic acid,Streptococcus mutans,1,230,155
Diterpene phytol,Enterobacter cancerogenus,0,688,62
N-decanoyl-L- homoserine benzyl ester,Streptococcus salivarius,0,990,161
IDR-1018,Burkholderia cenocepacia,1,814,28
S-methyl- L-cysteine,Streptococcus gordonii,0,1171,153
Pentamethoxyflavone,Pseudomonas fluorescens,0,1083,127
(E)-Chalcone,Listeria monocytogenes serotype 4a,0,90,105
beta-sitosterol glucoside,Stenotrophomonas maltophilia,0,1349,151
L-Phenylalanine-L-Lysine,Staphylococcus aureus,1,871,141
KSL,Streptococcus mutans,1,854,155
(2R)-2-amino-3-[(4-methylphenyl)methanesulfinyl]propanoic acid,Streptococcus mutans,1,46,155
P60.4Ac,Staphlococcus aureus,0,1059,140
Triclosan,Staphylococcus chromogenes,0,1284,144
den-SB056-1,Dengue Virus Type 2,0,1362,53
Streptomycin,Coagulase- negative staphylococci,0,1216,49
Catechin,Vibrio parahaemolyticus,0,531,177
nimesulide,Cronobacter sakazakii,0,1376,51
Esculetin,Burkholderia multivorans,1,715,30
Fosaphenytoin,Helicobacter pylori ,0,747,82
Bifonazole,Listeria monocytogenes serotype 4a,0,487,105
"(2R,3E)-2-Amino-4-phenyl-3-butenoic acid",Staphylococcus aureus,1,51,141
epsilon-viniferin,Pseudomonas aeruginosa,1,1365,125
2-methoxy-cinnamaldehyde,Vibrio vulnificus,1,242,178
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Pseudomonas aeruginosa,1,198,125
Furanone-2,Staphylococcus caprae,0,755,143
alpha-tocopherol,Streptococcus sanguinis,0,1343,162
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,270,141
2-(2-(2-Azidoacetamido)phenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Enterobacter cancerogenus,0,185,62
N-(4-Pyridinyl)butanamide,Pseudomonas aeruginosa,1,979,125
"13-(2-chloroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Coagulase- negative staphylococci,0,156,49
D-2-aminoadipic acid,Staphylococcus aureus,1,628,141
Ribavirin,Influenza A virus ,1,1151,95
S-(2-thiazoyl)-L-cysteine,Micrococcus luteus,0,1165,108
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Cronobacter sakazakii,0,117,51
Decanediol,Providencia stuartii,0,659,123
Betulin,Acinetobacter sp.,1,484,5
Oseltamivir,Arthrobacter sp. ,0,1051,14
"(Z)-5-decylidenethiazolidine-2,4-dione",Listeria monocytogenes serotype 4a,0,110,105
D-Phenylalanine,Staphylococcus epidermis,1,639,147
Eugenol,Trichophyton mentagrophytes,0,726,170
Esculin hydrate,Thermus thermophilus,0,717,168
Cefmetazole,Listeria monocytogenes,1,549,104
Aspirin,Candida glabrata,0,448,36
G H12,Halomonas pacifica,0,763,81
"2,4-Dinitro-D-phenylalanine",Staphylococcus epidermis,1,176,147
RK-25,Burkholderia pseudomallei,1,1139,31
MUC7 12-mer-L4,Listeria ivanovii,0,916,103
(2E)-1-(5-clorotiophen-2-yl)-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Hepatitis B virus F,0,29,84
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Influenza B virus ,0,20,97
Micafungin,Pseudomonas aeruginosa,1,939,125
Ciprofloxacin ,Helicobacter pylori ,0,592,82
faropenem medoxomil,Bacillus amyloliquefaciens,0,1366,17
Amantadine,Staphylococcus saprophyticus,0,429,150
Sulfadiazine,Achromobacter xylosoxidans,0,1224,1
Betulin,Thermus thermophilus,0,484,168
(2-methyl-5-nitro-1H-imidazol-1-yl)methyl (2E)-3-phenylprop-2-enoate,Salmonella enterica,0,14,133
RK-19,Burkholderia pseudomallei,1,1138,31
Dichloromethane,Vibrio vulnificus,0,673,178
"5-decyl-1,3-thiazolidine-2,4-dione",Listeria monocytogenes serotype 4a,0,383,105
para-ethylaniline,Geobacillus kaustophilus,0,1384,77
Butenafine hydrochloride,Streptococcus oralis,0,499,156
Cerulenin,Thermus thermophilus ,0,568,169
"N-(1,3-benzothiazol-2-yl)butanamide",Pseudomonas aeruginosa,1,971,125
Pivampicillin,Baker's yeast,0,1104,27
RK-31,Burkholderia pseudomallei,1,1140,31
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Arthrobacter sp. ,0,273,14
Hydnocarpin D,Bacteroides fragilis,0,810,24
SP1,Klebsiella variicola,0,1177,100
Ceftriaxone,Pseudomonas libaniensis,0,564,129
"1,3-bis[3-chloro-5-(1,3-dichloropropane-2-yloxy)-2(5H)-furanone-4-ylsulfonyl]propane",Streptococcus sanguis,0,115,163
4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,Burkholderia pseudomallei,0,345,31
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Proteus mirabilis,1,308,121
"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Bacillus licheniformis,0,81,20
S-(2-Aminoethyl)-L-cysteine hydrochloride,Streptococcus mutans,1,1164,155
N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,Staphylococcus epidermis,0,989,147
Uracil,Escherichia coli ,1,1301,70
Sinefungin,Gardnerella vaginalis,0,1202,76
Pseudomonas Quinolone Signal,Hafnia alvei,0,1120,79
PG-1,Human herpesvirus 1 ,0,1060,87
Myxinidin,Staphylococcus aureus,1,955,141
"(2E)-5-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]-3-formylpent-2-enoic acid",Staphylococcus cohnii,0,36,145
Clotrimazole,Lysinibacillus sphaericus,0,604,106
2-(5-Chloro-2-(2-chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl)acetamide,Aspergillus niger,0,210,16
Fluconazole,Acinetobacter oleiovorans,0,743,4
Kaempherol,Staphylococcus aureus,1,857,141
"D, L- K6L9",Pseudomonas aeruginosa,1,626,125
Sulfisoxazole ,Escherichia coli,1,1237,69
2-(2-(2-Azidoacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Actinoplanes missouriensis,0,182,8
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Pseudomonas libaniensis,0,198,129
Fleroxacin,Clostridium perfringens ,0,740,48
"(E)-1-[6-[(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)methyl]-5,7-dihydroxy-2,2-dimethyl-2H-1-benzopyran-8-yl]-3-phenyl-2-propen-1-one",Burkholderia cenocepacia,0,88,28
Aciclovir,Haemophilus influenzae,0,420,78
"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",Influenza B virus,0,236,96
Azithromycin,Escherichia coli ,1,456,70
Gallic Acid,Streptococcus salivarius,0,769,161
Elliptophenone A,Staphylococcus aureus,1,699,141
"3,4-Dichloro-cinnamaldehyde",Bacteroides,0,253,22
4-(Aminomethyl)-D-phenylalanine,Enterococcus gallinarum,0,315,68
Nodakenetin,Staphylococcus capitis,0,1026,142
2-Chloro-DL-Phenylalanine,Baker's yeast,0,216,27
"3,4-Dichloro-5-[(4-methylphenylsulfonyl)]-2(5H)-furanone",Pseudomonas aeruginosa,0,252,125
Micafungin,Streptococcus sobrinus,0,939,164
"6-(4-chlorophenyl)-1,3-dimethyl-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Cryptococcus neoformans,0,387,52
Hinokitiol,Candida albicans,1,804,34
Cinoxacin,Mycobacterium tuberculosis,0,589,113
HA14-1,Haemophilus influenzae,0,790,78
"2,3-Dehydrosilybin",Yersinia enterocolitica,0,170,179
Indole-3-carboxyaldehyde,Human respiratory syncytial virus B,0,831,94
SP1,Pseudomonas aeruginosa,1,1177,125
n-Hexane,Achromobacter xylosoxidans,0,1374,1
Cefaclor,Pseudomonas fluorescens,0,537,127
Chelerythrine,Hepatitis C Virus ,0,572,85
Epigallocatechin Gallate,Aspergillus fumigatus,0,710,15
Propyl gallate,Staphylococcus epidermidis,1,1117,146
7-methoxyindole,Human herpesvirus 3,0,407,88
Epicatechin,Streptomyces sp. ,0,706,167
Quercetin,Clostridium perfringens,0,1127,47
Pyrazinamide,Plasmodium falciparum,0,1122,118
Norspermidine,Acinetobacter baumannii,1,1031,2
trans-Resveratrol,Porphyromonas gingivalis,0,1392,119
Asperdiol,Staphylococcus aureus,1,446,141
Raltegravir,Shewanella oneidensis,0,1144,137
LL7-37,Varicella-zoster virus,0,890,172
Heptadecanoic acid,Staphylococcus chromogenes,0,796,144
beta-Defensin-3,Clostridium pasteurianum,0,1347,46
Carbonyl cyanide m-chlorophenylhydrazone,Trueperella pyogenes,0,524,171
beta-6-20-G3K6,Candida tropicalis,0,1344,41
Ellagic Acid,Actinoplanes missouriensis,0,698,8
Gallocatechin,Candida dubliniensis,0,772,35
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(ethylthio)-1,3,4-oxadiazole",Vibrio vulnificus,0,194,178
"5-Chloro-1-(2-chloroacetyl)indoline-2,3-dione",Cryptococcus neoformans,0,377,52
Fluconazole,Shigella flexneri,0,743,138
Clindamycin,Porphyromonas gingivalis,0,599,119
1-mesityl-3(4-nitrophenyl)urea,Schistosoma,0,136,134
Carbonyl cyanide m-chlorophenylhydrazone,Shewanella oneidensis,0,524,137
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(ethylthio)-1,3,4-oxadiazole",Streptomyces rubiginosus,0,194,166
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Achromobacter sp.,0,18,0
N -(pyridin-3-yl-methylene)benzohydrazide,Enterococcus faecalis,1,962,66
Ceftizoxime,Edwardsiella tarda,0,562,56
"1-{2-[(E)-2-[3,5-bis(trifluoromethyl)phenyl]ethenyl]-4-phenylquinolin-3-yl}ethan-1-one",Bacillus subtilis,1,142,21
1010cys,Clostridium pasteurianum,0,146,46
"13-(2-chloro-7-methylquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Clostridium bacilli,0,154,44
Tigecycline,Pseudomonas putida,0,1272,130
Fusidic acid,Staphylococcus aureus,1,762,141
Glycomonoterpenes (G-citral),Pseudomonas chlororaphis,0,785,126
methanesulfonylbenzene,Candida spp.,0,1373,40
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Acinetobacter sp.,0,188,5
D-2-aminoadipic acid,Influenza B virus,0,628,96
Myricetin,Gardnerella vaginalis,0,950,76
3-Fluoro-DL-phenylalanine,Staphylococcus epidermis,1,282,147
sorivudine,Mycobacterium tuberculosis,0,1388,113
Auranofin,Pseudomonas libaniensis,0,451,129
Betulin,Obesumbacterium proteus,1,484,115
N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,Staphylococcus aureus,1,961,141
Dezocine,Haemophilus influenzae,1,666,78
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(methylthio)-1,3,4-oxadiazole",Staphylococcus aureus,1,195,141
Dephnetin,Human herpesvirus 1 ,0,664,87
Nitazoxanide ,Candida dubliniensis,0,1021,35
Piperacillin-Tazobactam,Staphylococcus chromogenes,0,1103,144
Metronidazole,Serratia marcescens,0,937,136
N -(4-trifluoromethyl-benzylidene)benzohydrazide,Burkholderia cepacia,0,960,29
Indirubin,Staphylococcus haemolyticus,0,825,149
Quercetin,Streptococcus salivarius,0,1127,161
Pivampicillin,Clostridium perfringens ,1,1104,48
Zinc Dichloride,Streptococcus oralis,0,1329,156
Asperdiol,Human herpesvirus 3,0,446,88
Octadecyl gallate,Pseudomonas aeruginosa,1,1041,125
Shikonin,Stenotrophomonas maltophilia,1,1190,151
Copper sulfate,Candida krusei,0,614,38
Cadmium Ion,Klebsiella planticola,0,515,98
Arbekacin,Pseudoalteromonas sp.,0,445,124
Ethylenediametetraacetic acid,Halomonas pacifica,1,724,81
Benzalacetone,Vibrio parahaemolyticus,0,471,177
(2S)-2-amino-3-(4-tert-butylphenyl)propanoic acid,Staphylococcus epidermis,1,53,147
Indinavir,Enterobacter ludwigi,0,824,64
Epigallocatechin Gallate,Eikenella corrodens,1,710,58
12-methyltetradecanoic acid,Cronobacter sakazakii,0,150,51
D-Leucine,Streptococcus epidermidis,0,637,152
Thimerosal,Enterobacter cancerogenus,0,1267,62
(Z)-3-bromo-5-(bromomethylene) furan-2(5H)-one,Human herpesvirus 1 ,0,100,87
Butyl gallate,Staphylococcus aureus,1,502,141
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-5-methylidene-N-phenyl-2,5-dihydrofuran-2-amine",Streptococcus mutans,1,306,155
