drug_id,drug_name,microbe_id,microbe_name,label
580,Chrysophsin-1,151,Streptococcus mutans,1
46,(2R)-2-amino-3-[(4-methylphenyl)methanesulfinyl]propanoic acid,151,Streptococcus mutans,1
215,2-Carbamoylphenylalanine,137,Staphylococcus aureus,1
935,Midazolam,34,Candida albicans,1
460,BMAP-27,121,Pseudomonas aeruginosa,1
130,1-(pyridin-4-yl)ethan-1-one,121,Pseudomonas aeruginosa,1
1231,Tachyplesin III,69,Eubacterium ramulus,0
1134,RTA3,31,Burkholderia pseudomallei,1
830,Isatin,121,Pseudomonas aeruginosa,1
204,"2-(4-Chlorophenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",121,Pseudomonas aeruginosa,1
206,"2-(4-Methoxyphenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",2,Acinetobacter baumannii,0
968,"N-(4,5-Dihydro-1,3-thiazol-2-yl)butanamide",151,Streptococcus mutans,0
10,(1Z)-(2-phenylethylidene)-lambda4-sulfanyliumolate,171,Vibrio harveyi,0
1153,Rutaecarpine,20,Bacillus licheniformis,0
101,(Z)-4-bromo-5-(bromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,129,Salmonella enterica,1
1136,Raspberry KAS 434,77,Hafnia paralvei,1
258,"3,5-Dimethyl benzyl dodecyl beta-maltoside",145,Staphylococcus haemolyticus,0
212,2-(Trifluoromethyl)-D-phenylalanine,137,Staphylococcus aureus,1
892,Lfcin,123,Pseudomonas fluorescens,0
717,Ethyl gallate,121,Pseudomonas aeruginosa,1
937,Mitomycin C,2,Acinetobacter baumannii,1
987,"N1-[7-(trifluoromethyl)quinolin-4-yl]dodecane-1,12-diamine",61,Enterobacter cloacae,0
1207,Streptomycin,121,Pseudomonas aeruginosa,1
864,L-Phenylalanine-D-Lysine,75,Haemophilus influenzae,0
1292,Vancomycin,12,Amycolatopsis orientalis,1
535,Cecropin B,121,Pseudomonas aeruginosa,1
840,Isosinensetin,39,Candida parapsilosis,0
68,(2Z)-N-hexyl-2-hydroxy-3-[4-(trifluoromethyl)phenyl]prop-2-enamide,137,Staphylococcus aureus,1
889,Lemon,26,Bacteroides vulgatus,0
850,KT2,95,Klebsiella pneumoniae,0
1215,Sulfadiazine,30,Burkholderia multivorans,0
1094,Piperacillin-Tazobactam,121,Pseudomonas aeruginosa,1
470,Bedaquiline,89,Human immunodeficiency virus 1,0
427,Aloe Vera Gel,136,Staphlococcus aureus,1
467,Bactenecin,31,Burkholderia pseudomallei,1
1327,alpha-pinene,113,Pichia anomala,1
724,FK506,81,Hepatitis B virus F,0
22,"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",28,Burkholderia cenocepacia,0
97,(RW)4-NH2,67,Escherichia coli,1
1155,S-(2-Aminoethyl)-L-cysteine hydrochloride,159,Streptococcus sanguis,1
701,Epicatechin,57,Eikenella corrodens,1
357,4-methoxy-cinnamaldehyde,173,Vibrio vulnificus,1
909,MUC7 12-mer-L,151,Streptococcus mutans,1
762,GW 5074,112,Pantoea agglomerans,0
619,Cycloserine,62,Enterobacter ludwigi,0
897,Listerine,151,Streptococcus mutans,1
808,IDR-1018,121,Pseudomonas aeruginosa,1
229,2-amino-3-(prop-2-ene-1-sulfinyl)propanoic acid,151,Streptococcus mutans,1
1031,OHC8HL,134,Shigella flexneri,0
223,2-Methoxyhydroquinone,67,Escherichia coli,1
1240,Telekin,34,Candida albicans,1
89,(E)-3-Decen-2-one,170,Vibrio cholerae,1
876,LF11-324,121,Pseudomonas aeruginosa,1
1120,Quercetin-3-O-glucuronide,137,Staphylococcus aureus,1
169,"2,3,4,5,6-Pentafluoro-L-phenylalanine",143,Staphylococcus epidermis,1
743,Fosfomycin,86,Human herpesvirus 4,0
597,Clioquinol,34,Candida albicans,1
83,"(5Z)-2-(1,1-dichlorobut-3-yn-1-yl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",127,Raoultella ornithinolytica,0
913,Magainin-I,72,Fusarium solani,0
1150,Rosmarinic acid,9,Aeromonas hydrophila,1
299,3-hexyl-5-bromomethylene-2(5H)-furanone,129,Salmonella enterica,1
288,3-Methyl-D-phenylalanine,123,Pseudomonas fluorescens,0
1194,Sinensetin,67,Escherichia coli,1
1288,Ursolic acid,121,Pseudomonas aeruginosa,1
1034,Octameric peptide,97,Kocuria rhizophila,0
1206,Stilbene,25,Bacteroides uniformis,0
532,Catechin gallate,28,Burkholderia cenocepacia,0
1088,Phosphorylserine,143,Staphylococcus epidermis,1
1250,Tetracycline,58,Enteric bacteria and other eubacteria,1
63,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(3-oxooctanamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",119,Providencia stuartii,0
625,D-Asparagine,137,Staphylococcus aureus,1
30,(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(2-naphthyl)-2-propen-1-one,151,Streptococcus mutans,1
1050,P15-CSP,151,Streptococcus mutans,1
710,Esculetin,23,Bacteroides eggerthii,0
1168,SP1,62,Enterobacter ludwigi,0
1314,Zinc Dichloride,89,Human immunodeficiency virus 1,0
173,"2,4-Dichlorophenylalanine",143,Staphylococcus epidermis,1
315,4-(Aminomethyl)-D-phenylalanine,38,Candida krusei,0
1018,Nodakenetin,1,Achromobacter xylosoxidans,0
50,(2R)-2-amino-6-acetamidohexanoic acid,12,Amycolatopsis orientalis,0
325,4-Cyanophenylalanine,43,Citrobacter freundii,0
695,Emodin,147,Stenotrophomonas maltophilia,1
114,"1,2,3,4-Tetrahydroisoquinoline-3-carboxylic acid",3,Acinetobacter nosocomialis,0
271,3-(4-Pyridinyl)alanine,137,Staphylococcus aureus,1
202,"2-(4-Bromophenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",121,Pseudomonas aeruginosa,1
285,3-Iodotyrosine,143,Staphylococcus epidermis,1
1324,alpha-Pinene,149,Streptococcus gordonii,0
719,Ethylenediametetraacetic acid,78,Halomonas pacifica,1
1256,Thonzonium bromide,34,Candida albicans,1
1082,Phenoxymethylpenicillin,51,Cryptococcus neoformans,0
164,16P,135,Sphingomonas sp. Ibu-2,0
1102,Posaconazole,95,Klebsiella pneumoniae,0
930,Meticillin,137,Staphylococcus aureus,1
262,3-(2-Furyl)-D-alanine,105,Morganella morganii,0
439,Anidulafungin,16,Aspergillus niger,1
794,Hetacillin,154,Streptococcus pneumoniae,1
538,Cefadroxil,8,Actinoplanes missouriensis,0
1102,Posaconazole,171,Vibrio harveyi,0
369,5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,135,Sphingomonas sp. Ibu-2,0
447,Asperdiol acetate,44,Clostridium bacilli,0
333,4-Hydroxychalcone,75,Haemophilus influenzae,1
1093,Piperacillin,154,Streptococcus pneumoniae,1
1369,para-ethylaniline,93,Influenza B virus,0
967,N-(2-oxothiolan-3-yl)butanamide,121,Pseudomonas aeruginosa,1
497,Butanol,140,Staphylococcus chromogenes,0
678,Diphenyl diselenide,34,Candida albicans,1
1110,Protocatechuic acid,121,Pseudomonas aeruginosa,1
448,Aspirin,34,Candida albicans,1
739,Fluperlapine,102,Lysinibacillus sphaericus,0
0,"(1-(4-chlorophenoxy)-3-[(4, 6-dimethyl-2-pyrimidinyl) thio]-2- propanol)",171,Vibrio harveyi,1
588,Ciprofloxacin,75,Haemophilus influenzae,1
1049,P10,155,Streptococcus pneumoniae serotype 4,0
880,LL-25,77,Hafnia paralvei,0
1133,RT2,21,Bacillus subtilis,0
508,C8-HSL,166,Trueperella pyogenes,1
1283,Umbelliferone,119,Providencia stuartii,0
469,Baicalin,121,Pseudomonas aeruginosa,1
426,Allicin,34,Candida albicans,1
348,4-bromo-5-(dibromomethylene)-3-ethyl-2(5H)-furanone,129,Salmonella enterica,1
561,Ceftizoxime,157,Streptococcus salivarius,0
1002,Naringenin,171,Vibrio harveyi,1
495,Bromophenyl AHL,104,Micrococcus luteus,0
550,Cefoperazone,122,Pseudomonas chlororaphis,0
166,17-Deacetyl norgestimate,142,Staphylococcus epidermidis,1
645,DJK6,95,Klebsiella pneumoniae,1
958,"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",124,Pseudomonas japonica,0
278,3-Bromophenylalanine,143,Staphylococcus epidermis,1
219,2-Hexylmaleic anhydride,129,Salmonella enterica,1
602,Cloxacillin,47,Clostridium perfringens,1
876,LF11-324,122,Pseudomonas chlororaphis,0
1213,Sulfacetamide,27,Baker's yeast,1
265,3-(2-Naphthyl)alanine,143,Staphylococcus epidermis,1
621,"D, L- K6L9",121,Pseudomonas aeruginosa,1
122,"1-(3,5-dinitrophenyl)ethan-1-one",121,Pseudomonas aeruginosa,1
1291,VSL2,64,Enterococcus faecalis,1
139,1-{2-[(E)-2-(4-chlorophenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,121,Pseudomonas aeruginosa,1
225,2-amino-3-(2-nitrophenyl)propanoic acid,143,Staphylococcus epidermis,1
1339,cis-Stillbene,131,Serratia liquefaciens,0
1371,phys-GL13K,115,Porphyromonas gingivalis,1
377,"5-Chloro-1-(2-chloroacetyl)indoline-2,3-dione",72,Fusarium solani,0
472,Benzathine Benzylpenicillin,3,Acinetobacter nosocomialis,0
355,4-hydroxy coumarin,67,Escherichia coli,1
821,Indole,121,Pseudomonas aeruginosa,1
476,Benzethonium chloride,11,Aggregatibacter actinomycetemcomitans,0
25,"(2E)-1-(3 ,4 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",64,Enterococcus faecalis,1
141,1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,104,Micrococcus luteus,1
752,Furanone-5,129,Salmonella enterica,1
228,2-amino-3-(4-methylbenzenesulfinyl)propanoic acid,95,Klebsiella pneumoniae,0
341,4-bromo-5-(bromomethylene)-3-(1-( 2-propynyloxy)butyl)-2(5H)-furanone,142,Staphylococcus epidermidis,1
756,Fusidic Acid,128,Salmonella Typhi,1
877,LFampin,35,Candida dubliniensis,0
199,"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-styryl-1,3,4-oxadiazole",137,Staphylococcus aureus,1
1198,Sodium Chloride,123,Pseudomonas fluorescens,1
488,Biphenyl,137,Staphylococcus aureus,1
417,Aceroside VIII,121,Pseudomonas aeruginosa,1
433,Aminosalicylic Acid,125,Pseudomonas libaniensis,0
120,"1-(2-Chloroacetyl)-5-methylindoline-2,3-dione",101,Listeria monocytogenes serotype 4a,0
938,Monensin sodium salt,58,Enteric bacteria and other eubacteria,0
1293,Vanillic acid,67,Escherichia coli,1
631,D-LL-37,131,Serratia liquefaciens,0
992,NA10,1,Achromobacter xylosoxidans,0
1125,Quinupristin/dalfopristin,137,Staphylococcus aureus,1
374,5-Bicyclic brominated furanones,121,Pseudomonas aeruginosa,1
981,N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,94,Klebsiella planticola,0
643,DD13,137,Staphylococcus aureus,1
611,Coprinuslactone,121,Pseudomonas aeruginosa,1
358,4-nitro-cinnamaldehyde,173,Vibrio vulnificus,1
1287,Ursolic Acid,137,Staphylococcus aureus,1
302,3-oxo-C6-HSL,10,Aeromonas sobria,1
1160,S-carboxylmethyl-L-cysteine,96,Klebsiella variicola,0
1364,p-Coumaric acid,108,Mycobacterium smegmatis,0
545,Cefepime,73,Gardnerella vaginalis,0
958,"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",121,Pseudomonas aeruginosa,1
97,(RW)4-NH2,85,Human herpesvirus 3,0
1335,cat-AGE-RK1,67,Escherichia coli,1
1285,Undecyl beta-maltoside,168,Vibrio anguillarum,0
432,Aminocyclopropane,85,Human herpesvirus 3,0
198,"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",137,Staphylococcus aureus,1
982,N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,1,Achromobacter xylosoxidans,0
644,DJK5,157,Streptococcus salivarius,0
454,Avibactam,61,Enterobacter cloacae,1
31,(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,35,Candida dubliniensis,0
121,"1-(2-Chloroacetyl)indoline-2,3-dione",130,Schistosoma,0
1285,Undecyl beta-maltoside,16,Aspergillus niger,0
356,4-methanesulfonylaniline,141,Staphylococcus cohnii,0
574,Chlorhexidine acetate,137,Staphylococcus aureus,1
1019,Norbgugaine 12,43,Citrobacter freundii,0
1239,Telaprevir,6,Actinobacillus actinomycetemcomitans,0
192,"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(2,4-dichlorophenyl)-1,3,4-oxadiazole",114,Plasmodium falciparum,0
1372,prop-2-ene-1-SO-thioperoxol,3,Acinetobacter nosocomialis,0
820,Indol AHL,100,Listeria monocytogenes,0
903,Lymecycline,67,Escherichia coli,1
498,Butein,137,Staphylococcus aureus,0
407,7-methoxyindole,121,Pseudomonas aeruginosa,1
170,"2,3-Dehydrosilybin",46,Clostridium pasteurianum,0
1265,Tobramycin,109,Mycobacterium tuberculosis,1
478,Benzophenonyl decyl beta-maltoside,65,Enterococcus faecium,0
1123,Quinolin-8-ol,71,Francisella novicida,0
893,Limonene,135,Sphingomonas sp. Ibu-2,0
724,FK506,131,Serratia liquefaciens,0
917,Melittin,90,Human parainfluenza virus type 2,0
414,AAP2,128,Salmonella Typhi,0
1165,S-propyl-L-cysteine,55,Edwardsiella tarda,0
0,"(1-(4-chlorophenoxy)-3-[(4, 6-dimethyl-2-pyrimidinyl) thio]-2- propanol)",125,Pseudomonas libaniensis,0
984,"N1-(7-chloroquinolin-4-yl)dodecane-1,12-diamine",56,Eggerthella lenta,0
257,"3,5-Diiodotyrosine",118,Proteus vulgaris,0
397,6-fluoroindole,98,Lactobacillus fermenti,0
1370,para-toluidine,121,Pseudomonas aeruginosa,1
1184,Silver dihydrogen citrate,137,Staphylococcus aureus,1
844,Josamycin,75,Haemophilus influenzae,1
241,"2-geranyloxy-4,6-dihydroxybenzophenone",142,Staphylococcus epidermidis,1
640,D-tert-Leucine,137,Staphylococcus aureus,1
426,Allicin,117,Proteus mirabilis,1
802,Hsn5 12-mer,151,Streptococcus mutans,1
457,Azlocillin,63,Enterobacteria phage T4,0
772,Gemifloxacin,134,Shigella flexneri,0
1289,Usnic acid,34,Candida albicans,1
815,Imazalil,72,Fusarium solani,0
646,Daclatasvir,55,Edwardsiella tarda,0
637,D-Tyrosine,170,Vibrio cholerae,0
1095,Pivampicillin,47,Clostridium perfringens,1
630,D-Histidine,143,Staphylococcus epidermis,1
368,5-(dibromomethylene)-3-(1-acetoxyethyl)-2(5H)-furanone,119,Providencia stuartii,0
76,"(5E)-5-undecylidene-1,3-thiazolidine-2,4-dione",34,Candida albicans,1
704,Epigallocatechin,57,Eikenella corrodens,1
1043,Oseltamivir,92,Influenza A virus,1
1267,Tomentosin,34,Candida albicans,1
1309,Zalcitabine,89,Human immunodeficiency virus 1,1
20,"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",64,Enterococcus faecalis,1
774,Gentamicin,92,Influenza A virus,0
989,"N1-[7-(trifluoromethyl)quinolin-4-yl]octane-1,8-diamine",159,Streptococcus sanguis,0
1347,den-SB056-1,20,Bacillus licheniformis,0
1074,Pentamethoxyflavone,118,Proteus vulgaris,0
271,3-(4-Pyridinyl)alanine,23,Bacteroides eggerthii,0
544,Cefditoren,136,Staphlococcus aureus,0
49,(2R)-2-amino-5-(1-nitrocarbamimidamido)pentanoic acid,137,Staphylococcus aureus,1
1260,Tiliroside,36,Candida glabrata,0
1157,S-(2-thienyl)-L-cysteine,69,Eubacterium ramulus,0
1268,Toremifene,142,Staphylococcus epidermidis,1
889,Lemon,19,Bacillus cereus,1
786,HE12,137,Staphylococcus aureus,1
23,"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-[2,5-dimethyl-1-(3-trifluoromethyl-phenyl)-1H-pirrol-3-yl]-2-propen-1-one",151,Streptococcus mutans,1
762,GW 5074,34,Candida albicans,1
43,(2R)-2-amino-3-(benzenesulfinyl)propanoic acid,163,Streptomyces sp.,0
173,"2,4-Dichlorophenylalanine",47,Clostridium perfringens,0
1134,RTA3,6,Actinobacillus actinomycetemcomitans,0
276,3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,137,Staphylococcus aureus,1
574,Chlorhexidine acetate,34,Candida albicans,0
831,Isobutanol,103,Marinobacter hydrocarbonoclasticus,0
726,FV7,67,Escherichia coli,1
318,4-Amino-D-phenylalanine,42,Chromobacterium violaceum,0
573,Chlorhexidine,86,Human herpesvirus 4,0
658,Demeclocycline,67,Escherichia coli,1
1285,Undecyl beta-maltoside,94,Klebsiella planticola,0
657,Delphinidin,121,Pseudomonas aeruginosa,1
880,LL-25,107,Mycobacterium leprae,0
405,7-formylindole,163,Streptomyces sp.,0
1013,Nisin,121,Pseudomonas aeruginosa,1
477,Benzocaine,121,Pseudomonas aeruginosa,1
615,Curcumin,43,Citrobacter freundii,1
592,Clarithromycin,106,Mycobacterium avium,1
1328,alpha-tocopherol,137,Staphylococcus aureus,1
757,Fusidic acid,107,Mycobacterium leprae,0
440,Aniline,121,Pseudomonas aeruginosa,1
140,1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,21,Bacillus subtilis,1
655,Decyl beta-maltoside,31,Burkholderia pseudomallei,0
347,4-bromo-5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,129,Salmonella enterica,1
1279,Trovafloxacin,75,Haemophilus influenzae,1
1226,Sulfisoxazole,66,Enterococcus gallinarum,0
957,"N 3-(2-thienylcarbonyl)-4-bromo-1,5-dimethyl-1H-pyrazole-3-carbohydrazide",30,Burkholderia multivorans,1
1291,VSL2,109,Mycobacterium tuberculosis,0
1136,Raspberry KAS 434,111,Obesumbacterium proteus,1
305,3-tetradecanoylthiotetronic,161,Streptomyces gordonii,0
234,2-amino-6-fluorobenzoic acid,28,Burkholderia cenocepacia,1
1138,Resorcinol,137,Staphylococcus aureus,1
1218,Sulfamerazine,15,Aspergillus fumigatus,0
1082,Phenoxymethylpenicillin,67,Escherichia coli,1
599,Clomocycline,2,Acinetobacter baumannii,0
140,1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,94,Klebsiella planticola,1
902,Luteolin,124,Pseudomonas japonica,0
371,5-(dibromomethylene)-3-butyl-2(5H)-furanone,133,Shewanella oneidensis,0
589,Ciprofloxacin lactate,133,Shewanella oneidensis,0
1160,S-carboxylmethyl-L-cysteine,7,Actinomyces oris,1
301,3-indolylacetonitrile,121,Pseudomonas aeruginosa,1
921,Meropenem,63,Enterobacteria phage T4,0
491,Bis[(4-methylphenyl)methyl] disulfide,121,Pseudomonas aeruginosa,1
1100,Polymyxin B,131,Serratia liquefaciens,0
938,Monensin sodium salt,88,Human immunodeficiency virus,0
76,"(5E)-5-undecylidene-1,3-thiazolidine-2,4-dione",17,Bacillus amyloliquefaciens,0
133,"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",70,Firmicutes,0
755,Furvina,102,Lysinibacillus sphaericus,0
1200,Sodium sulfate,123,Pseudomonas fluorescens,1
563,Ceftriaxone,154,Streptococcus pneumoniae,1
117,"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",104,Micrococcus luteus,1
774,Gentamicin,77,Hafnia paralvei,0
1366,para-Benzoquinone,121,Pseudomonas aeruginosa,0
1002,Naringenin,170,Vibrio cholerae,0
393,6-Gingerol,121,Pseudomonas aeruginosa,1
1315,Zinc Nitrate,108,Mycobacterium smegmatis,0
705,Epigallocatechin Gallate,151,Streptococcus mutans,1
126,1-(4-methoxyphenyl)-3-m-tolyurea,145,Staphylococcus haemolyticus,0
807,Hyperoside,165,Trichophyton mentagrophytes,0
1148,Rimantadine,127,Raoultella ornithinolytica,0
959,"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)butyramide",35,Candida dubliniensis,0
152,"13-(2-chloro-6-methylquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",121,Pseudomonas aeruginosa,1
442,Anthranilate,173,Vibrio vulnificus,1
615,Curcumin,160,Streptococcus sobrinus,0
990,NA-CATH,92,Influenza A virus,0
1055,Pa-MAP,149,Streptococcus gordonii,0
844,Josamycin,95,Klebsiella pneumoniae,0
1023,Norspermidine,137,Staphylococcus aureus,1
460,BMAP-27,147,Stenotrophomonas maltophilia,1
1091,Pine needle oil,137,Staphylococcus aureus,1
172,"2,4,5-Trifluorophenylalanine",57,Eikenella corrodens,0
555,Cefoxitin,137,Staphylococcus aureus,1
991,NA-CATH-ATRA1-ATRA1,18,Bacillus anthracis,0
1217,Sulfalene,106,Mycobacterium avium,0
518,Calanolide A,89,Human immunodeficiency virus 1,1
1285,Undecyl beta-maltoside,65,Enterococcus faecium,0
552,Cefotaxime,154,Streptococcus pneumoniae,1
133,"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",121,Pseudomonas aeruginosa,1
772,Gemifloxacin,75,Haemophilus influenzae,1
920,Merimepodib,156,Streptococcus pyogenes,1
44,(2R)-2-amino-3-(thiophene-2-sulfinyl)propanoic acid,45,Clostridium leptum,0
1293,Vanillic acid,154,Streptococcus pneumoniae,0
842,Itraconazole,34,Candida albicans,1
455,Azidocillin,154,Streptococcus pneumoniae,1
435,Amoxicillin,32,Burkholderia thailandensis,0
1081,"Phenol,2,4-bis(1,1-dimethylethyl)",166,Trueperella pyogenes,0
1279,Trovafloxacin,171,Vibrio harveyi,0
470,Bedaquiline,109,Mycobacterium tuberculosis,1
819,Indirubin,121,Pseudomonas aeruginosa,1
941,Mucochloric acid,21,Bacillus subtilis,1
1240,Telekin,36,Candida glabrata,0
246,"3,3-Diphenyl-D-alanine",30,Burkholderia multivorans,0
503,C12HSL,166,Trueperella pyogenes,1
1206,Stilbene,67,Escherichia coli,1
719,Ethylenediametetraacetic acid,149,Streptococcus gordonii,0
1262,Tioconazole,34,Candida albicans,1
713,Esomeprazole,21,Bacillus subtilis,1
1360,n-Methyl-D-valine,137,Staphylococcus aureus,1
585,Cinnamic acid,121,Pseudomonas aeruginosa,1
481,Benzylpenicillin,137,Staphylococcus aureus,1
1306,Wheat bran,107,Mycobacterium leprae,0
670,Diclofenac sodium,121,Pseudomonas aeruginosa,1
53,(2S)-2-amino-3-(4-tert-butylphenyl)propanoic acid,143,Staphylococcus epidermis,1
32,(2E)-1-[4-(3-nitropyridin-2-yl)piperazin-1-yl]-3-phenylprop-2-en-1-one,34,Candida albicans,1
244,2-phenylethane-1-SO-thioperoxol,79,Helicobacter pylori,0
1170,Sage oil,30,Burkholderia multivorans,0
1115,Pyrimidinedione,143,Staphylococcus epidermis,0
1218,Sulfamerazine,109,Mycobacterium tuberculosis,0
765,Gallium Nitrate,8,Actinoplanes missouriensis,0
281,3-Chlorotyrosine,122,Pseudomonas chlororaphis,0
1375,trans-2-Pentenal,53,Desulfovibrio africanus,0
885,Lactoferricin B,72,Fusarium solani,1
415,AFP1,47,Clostridium perfringens,0
1071,Penicillic acid,0,Achromobacter sp.,1
1018,Nodakenetin,121,Pseudomonas aeruginosa,1
894,Linalool,29,Burkholderia cepacia,0
474,Benzbromarone,34,Candida albicans,1
615,Curcumin,96,Klebsiella variicola,1
1114,Pyrimethamine,114,Plasmodium falciparum,1
872,L-tryptophan,129,Salmonella enterica,1
651,Dapsone,107,Mycobacterium leprae,1
327,4-Ethylguaiacol,58,Enteric bacteria and other eubacteria,0
950,Myxinidin2,86,Human herpesvirus 4,0
1292,Vancomycin,32,Burkholderia thailandensis,0
310,"4 alpha, 5 alpha-epoxy-10 alpha, 14H-1-epi-inuviscolide",46,Clostridium pasteurianum,0
1113,Pyrazinamide,109,Mycobacterium tuberculosis,1
1070,Penicillenol C2,163,Streptomyces sp.,0
336,4-Methoxychalcone,1,Achromobacter xylosoxidans,0
1192,Sinapic acid,119,Providencia stuartii,0
1284,Undecanoic acid,134,Shigella flexneri,0
208,"2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-yl)phenol",148,Streptococcus epidermidis,1
1257,Thymol,118,Proteus vulgaris,0
1353,kappa-Pyrosulfite,67,Escherichia coli,1
666,Dibenzyl disulphide,93,Influenza B virus,0
322,4-Bromo-D-phenylalanine,120,Pseudoalteromonas sp.,0
1142,Ribavirin,52,Dengue Virus Type 2,1
1130,RK-25,131,Serratia liquefaciens,0
489,"Bis-O-acetyl-4,5-dihydroxy-2,3-pentanedione",110,Neisseria gonorrhoeae,0
912,Macromomycin B,105,Morganella morganii,0
763,GW-9662,80,Hepatitis B virus D,0
931,Metronidazole,79,Helicobacter pylori,1
628,D-Citrulline,143,Staphylococcus epidermis,1
724,FK506,34,Candida albicans,1
1235,Taurine,27,Baker's yeast,0
1119,Quercetin Dihydrate,137,Staphylococcus aureus,1
1335,cat-AGE-RK1,70,Firmicutes,0
1304,Voriconazole,163,Streptomyces sp.,0
1190,Silybin,110,Neisseria gonorrhoeae,0
1323,alpha-Longipinene,111,Obesumbacterium proteus,0
593,Clary sage,69,Eubacterium ramulus,0
633,D-Methionine,64,Enterococcus faecalis,0
650,Danthron,151,Streptococcus mutans,1
832,Isoconazole,161,Streptomyces gordonii,0
243,2-oxindole,89,Human immunodeficiency virus 1,0
88,"(E)-1-[6-[(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)methyl]-5,7-dihydroxy-2,2-dimethyl-2H-1-benzopyran-8-yl]-3-phenyl-2-propen-1-one",121,Pseudomonas aeruginosa,1
974,"N-(5-Methyl-1,2-oxazol-3-yl)butanamide",111,Obesumbacterium proteus,0
922,Meta-bromo-thiolactone,121,Pseudomonas aeruginosa,1
105,(Z)-4-bromo-5-(bromomethylene)-3-ethyl-2(5H)-furanone,161,Streptomyces gordonii,0
261,3-(1-Naphthyl)-D-Alanine,137,Staphylococcus aureus,1
43,(2R)-2-amino-3-(benzenesulfinyl)propanoic acid,7,Actinomyces oris,1
608,Colostrum Hexasaccharide,73,Gardnerella vaginalis,0
231,2-amino-4-chlorobenzoic acid,100,Listeria monocytogenes,0
