drug_id,drug_name,microbe_id,microbe_name,label,strain_count,pubmed_count
552,Cefotaxime,154,Streptococcus pneumoniae,1,2,1
553,Cefotetan,154,Streptococcus pneumoniae,1,1,1
554,Cefotiam,47,Clostridium perfringens,1,2,3
554,Cefotiam,100,Listeria monocytogenes,1,4,1
555,Cefoxitin,67,Escherichia coli,1,1,1
555,Cefoxitin,100,Listeria monocytogenes,1,4,1
555,Cefoxitin,137,Staphylococcus aureus,1,1,1
555,Cefoxitin,154,Streptococcus pneumoniae,1,3,1
556,Cefpiramide,67,Escherichia coli,1,1,3
556,Cefpiramide,121,Pseudomonas aeruginosa,1,6,3
556,Cefpiramide,137,Staphylococcus aureus,1,1,3
557,Cefpodoxime,67,Escherichia coli,1,1,1
558,Cefprozil,155,Streptococcus pneumoniae serotype 4,1,2,1
559,Ceftazidime,31,Burkholderia pseudomallei,1,1,1
559,Ceftazidime,67,Escherichia coli,1,4,3
559,Ceftazidime,105,Morganella morganii,1,2,1
559,Ceftazidime,118,Proteus vulgaris,1,2,1
559,Ceftazidime,119,Providencia stuartii,1,2,1
559,Ceftazidime,121,Pseudomonas aeruginosa,1,7,3
559,Ceftazidime,147,Stenotrophomonas maltophilia,1,1,1
559,Ceftazidime,154,Streptococcus pneumoniae,1,3,1
560,Ceftazidime hydrate,28,Burkholderia cenocepacia,1,2,1
560,Ceftazidime hydrate,30,Burkholderia multivorans,1,2,1
561,Ceftizoxime,67,Escherichia coli,1,1,1
561,Ceftizoxime,137,Staphylococcus aureus,1,1,1
562,Ceftobiprole,67,Escherichia coli,1,1,1
562,Ceftobiprole,137,Staphylococcus aureus,1,1,1
562,Ceftobiprole,155,Streptococcus pneumoniae serotype 4,1,2,1
563,Ceftriaxone,154,Streptococcus pneumoniae,1,2,1
564,Cefuroxime,47,Clostridium perfringens,1,2,3
564,Cefuroxime,100,Listeria monocytogenes,1,4,1
565,Cephalexin,21,Bacillus subtilis,1,1,1
565,Cephalexin,154,Streptococcus pneumoniae,1,3,2
566,Cephaloglycin,20,Bacillus licheniformis,1,2,1
567,Cerulenin,67,Escherichia coli,1,1,10
568,Ch Dhvar5 ads,137,Staphylococcus aureus,1,1,1
569,Ch_GG_Nt-Dhvar5,137,Staphylococcus aureus,1,1,1
570,Chelerythrine,137,Staphylococcus aureus,1,1,1
570,Chelerythrine,142,Staphylococcus epidermidis,1,1,1
571,Chitosan,15,Aspergillus fumigatus,1,1,1
571,Chitosan,67,Escherichia coli,1,1,1
571,Chitosan,137,Staphylococcus aureus,1,1,1
572,Chloramphenicol,21,Bacillus subtilis,1,1,1
572,Chloramphenicol,33,Campylobacter jejuni,1,2,1
572,Chloramphenicol,67,Escherichia coli,1,2,5
573,Chlorhexidine,34,Candida albicans,1,1,1
573,Chlorhexidine,151,Streptococcus mutans,1,3,3
574,Chlorhexidine acetate,137,Staphylococcus aureus,1,1,1
574,Chlorhexidine acetate,151,Streptococcus mutans,1,1,1
575,Chloroxine,34,Candida albicans,1,1,1
576,Chlorpromazine,67,Escherichia coli,1,1,1
576,Chlorpromazine,121,Pseudomonas aeruginosa,1,1,1
576,Chlorpromazine,137,Staphylococcus aureus,1,1,1
577,Chromate,121,Pseudomonas aeruginosa,1,1,1
578,Chrysin,67,Escherichia coli,1,1,1
579,Chrysophanol,121,Pseudomonas aeruginosa,1,1,1
579,Chrysophanol,147,Stenotrophomonas maltophilia,1,1,1
579,Chrysophanol,151,Streptococcus mutans,1,1,1
580,Chrysophsin-1,151,Streptococcus mutans,1,1,1
581,Ciclopirox ethanolamine,34,Candida albicans,1,1,1
582,Cidofovir,87,Human herpesvirus 5,1,1,6
583,Cinnamaldehyde,28,Burkholderia cenocepacia,1,2,1
583,Cinnamaldehyde,30,Burkholderia multivorans,1,2,1
583,Cinnamaldehyde,168,Vibrio anguillarum,1,1,1
583,Cinnamaldehyde,170,Vibrio cholerae,1,1,1
583,Cinnamaldehyde,171,Vibrio harveyi,1,1,1
583,Cinnamaldehyde,173,Vibrio vulnificus,1,1,1
584,Cinnamic Acid,34,Candida albicans,1,1,1
585,Cinnamic acid,121,Pseudomonas aeruginosa,1,1,1
586,Cinnamon oil,121,Pseudomonas aeruginosa,1,1,1
587,Cinoxacin,75,Haemophilus influenzae,1,4,4
588,Ciprofloxacin,21,Bacillus subtilis,1,1,2
588,Ciprofloxacin,67,Escherichia coli,1,4,3
588,Ciprofloxacin,75,Haemophilus influenzae,1,4,8
588,Ciprofloxacin,105,Morganella morganii,1,1,1
588,Ciprofloxacin,109,Mycobacterium tuberculosis,1,1,1
588,Ciprofloxacin,118,Proteus vulgaris,1,2,1
588,Ciprofloxacin,119,Providencia stuartii,1,1,1
588,Ciprofloxacin,121,Pseudomonas aeruginosa,1,3,4
588,Ciprofloxacin,137,Staphylococcus aureus,1,3,4
588,Ciprofloxacin,147,Stenotrophomonas maltophilia,1,1,1
589,Ciprofloxacin lactate,67,Escherichia coli,1,5,1
590,Citral,50,Cronobacter sakazakii,1,1,1
591,Citropin 1.1,137,Staphylococcus aureus,1,1,1
592,Clarithromycin,106,Mycobacterium avium,1,4,1
592,Clarithromycin,134,Shigella flexneri,1,1,5
593,Clary sage,19,Bacillus cereus,1,1,1
593,Clary sage,67,Escherichia coli,1,1,1
593,Clary sage,113,Pichia anomala,1,1,1
594,Clary sage oil,137,Staphylococcus aureus,1,1,1
595,Clavulanate,137,Staphylococcus aureus,1,1,6
596,Clindamycin,58,Enteric bacteria and other eubacteria,1,1,1
596,Clindamycin,116,Propionibacterium acnes,1,3,1
596,Clindamycin,134,Shigella flexneri,1,1,3
597,Clioquinol,34,Candida albicans,1,1,1
598,Clofazimine,74,Geobacillus kaustophilus,1,1,3
599,Clomocycline,58,Enteric bacteria and other eubacteria,1,1,3
599,Clomocycline,67,Escherichia coli,1,1,2
600,Clotrimazole,34,Candida albicans,1,1,1
600,Clotrimazole,151,Streptococcus mutans,1,1,1
601,Clove oil,67,Escherichia coli,1,2,1
601,Clove oil,121,Pseudomonas aeruginosa,1,11,1
601,Clove oil,151,Streptococcus mutans,1,1,1
602,Cloxacillin,47,Clostridium perfringens,1,2,3
602,Cloxacillin,67,Escherichia coli,1,2,6
602,Cloxacillin,68,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),1,2,1
602,Cloxacillin,100,Listeria monocytogenes,1,4,1
602,Cloxacillin,121,Pseudomonas aeruginosa,1,1,1
602,Cloxacillin,154,Streptococcus pneumoniae,1,2,1
602,Cloxacillin,155,Streptococcus pneumoniae serotype 4,1,2,1
603,Clozapine,34,Candida albicans,1,1,1
604,Cobalt Ion,121,Pseudomonas aeruginosa,1,1,1
605,Coladonin,67,Escherichia coli,1,1,1
606,Colistin,109,Mycobacterium tuberculosis,1,1,1
607,Colistin sodium methanesulfonate,67,Escherichia coli,1,5,1
608,Colostrum Hexasaccharide,137,Staphylococcus aureus,1,1,1
609,Competence Stimulating Peptide,34,Candida albicans,1,1,1
609,Competence Stimulating Peptide,161,Streptomyces gordonii,1,1,1
610,Copper sulfate,29,Burkholderia cepacia,1,1,1
610,Copper sulfate,67,Escherichia coli,1,1,1
610,Copper sulfate,97,Kocuria rhizophila,1,1,1
610,Copper sulfate,121,Pseudomonas aeruginosa,1,1,1
610,Copper sulfate,137,Staphylococcus aureus,1,1,1
610,Copper sulfate,142,Staphylococcus epidermidis,1,1,1
611,Coprinuslactone,121,Pseudomonas aeruginosa,1,1,1
612,Coumarin,55,Edwardsiella tarda,1,1,1
612,Coumarin,67,Escherichia coli,1,2,2
612,Coumarin,121,Pseudomonas aeruginosa,1,1,1
612,Coumarin,137,Staphylococcus aureus,1,1,1
612,Coumarin,168,Vibrio anguillarum,1,1,1
613,Coumarin-3-carboxylic acid,67,Escherichia coli,1,1,1
614,Crocin,121,Pseudomonas aeruginosa,1,1,1
615,Curcumin,9,Aeromonas hydrophila,1,2,1
615,Curcumin,28,Burkholderia cenocepacia,1,2,1
615,Curcumin,30,Burkholderia multivorans,1,2,1
615,Curcumin,34,Candida albicans,1,1,1
615,Curcumin,43,Citrobacter freundii,1,1,1
615,Curcumin,60,Enterobacter cancerogenus,1,1,1
615,Curcumin,62,Enterobacter ludwigi,1,1,1
615,Curcumin,67,Escherichia coli,1,2,2
615,Curcumin,96,Klebsiella variicola,1,1,1
615,Curcumin,117,Proteus mirabilis,1,1,1
615,Curcumin,121,Pseudomonas aeruginosa,1,2,4
615,Curcumin,124,Pseudomonas japonica,1,1,1
615,Curcumin,127,Raoultella ornithinolytica,1,1,1
615,Curcumin,132,Serratia marcescens,1,2,2
615,Curcumin,151,Streptococcus mutans,1,1,1
615,Curcumin,171,Vibrio harveyi,1,1,1
615,Curcumin,172,Vibrio parahaemolyticus,1,1,1
615,Curcumin,173,Vibrio vulnificus,1,1,1
616,Cyanidin,95,Klebsiella pneumoniae,1,1,1
616,Cyanidin,121,Pseudomonas aeruginosa,1,1,1
617,Cyclacillin,47,Clostridium perfringens,1,2,2
617,Cyclacillin,137,Staphylococcus aureus,1,1,1
617,Cyclacillin,154,Streptococcus pneumoniae,1,3,1
618,Cyclobutanamine,121,Pseudomonas aeruginosa,1,1,1
619,Cycloserine,67,Escherichia coli,1,1,6
619,Cycloserine,106,Mycobacterium avium,1,1,5
620,Cynarin,121,Pseudomonas aeruginosa,1,1,1
621,"D, L- K6L9",121,Pseudomonas aeruginosa,1,1,1
622,D-2-Methylphenylalanine,143,Staphylococcus epidermis,1,1,1
623,D-2-aminoadipic acid,137,Staphylococcus aureus,1,1,1
623,D-2-aminoadipic acid,143,Staphylococcus epidermis,1,1,1
624,D-Alanine,143,Staphylococcus epidermis,1,1,1
625,D-Asparagine,137,Staphylococcus aureus,1,1,1
625,D-Asparagine,143,Staphylococcus epidermis,1,1,1
626,D-Aspartate,137,Staphylococcus aureus,1,1,1
627,D-Aspartic acid,137,Staphylococcus aureus,1,1,1
627,D-Aspartic acid,143,Staphylococcus epidermis,1,1,1
628,D-Citrulline,137,Staphylococcus aureus,1,1,1
628,D-Citrulline,143,Staphylococcus epidermis,1,1,1
629,D-Cystine,137,Staphylococcus aureus,1,2,1
629,D-Cystine,143,Staphylococcus epidermis,1,1,1
630,D-Histidine,137,Staphylococcus aureus,1,1,1
630,D-Histidine,143,Staphylococcus epidermis,1,1,1
631,D-LL-37,32,Burkholderia thailandensis,1,1,1
631,D-LL-37,137,Staphylococcus aureus,1,1,1
632,D-Leucine,143,Staphylococcus epidermis,1,1,1
633,D-Methionine,143,Staphylococcus epidermis,1,1,1
634,D-Phenylalanine,120,Pseudoalteromonas sp.,1,1,1
634,D-Phenylalanine,143,Staphylococcus epidermis,1,1,1
635,D-Proline,143,Staphylococcus epidermis,1,1,1
636,D-Tryptophan,137,Staphylococcus aureus,1,1,1
636,D-Tryptophan,143,Staphylococcus epidermis,1,1,1
637,D-Tyrosine,137,Staphylococcus aureus,1,3,1
637,D-Tyrosine,143,Staphylococcus epidermis,1,2,2
638,D-galactose cluster,121,Pseudomonas aeruginosa,1,1,1
639,D-glutamine,137,Staphylococcus aureus,1,1,1
639,D-glutamine,143,Staphylococcus epidermis,1,1,1
640,D-tert-Leucine,137,Staphylococcus aureus,1,1,1
640,D-tert-Leucine,143,Staphylococcus epidermis,1,1,1
641,D/L-Aspartate,137,Staphylococcus aureus,1,1,1
642,DASamP1,137,Staphylococcus aureus,1,1,1
643,DD13,137,Staphylococcus aureus,1,1,1
644,DJK5,2,Acinetobacter baumannii,1,1,1
644,DJK5,67,Escherichia coli,1,1,1
644,DJK5,95,Klebsiella pneumoniae,1,1,1
644,DJK5,121,Pseudomonas aeruginosa,1,1,1
644,DJK5,129,Salmonella enterica,1,1,1
645,DJK6,2,Acinetobacter baumannii,1,1,1
645,DJK6,67,Escherichia coli,1,1,1
645,DJK6,95,Klebsiella pneumoniae,1,1,1
645,DJK6,121,Pseudomonas aeruginosa,1,1,1
645,DJK6,129,Salmonella enterica,1,1,1
646,Daclatasvir,82,Hepatitis C Virus,1,1,1
647,Daidzein,67,Escherichia coli,1,1,1
648,Dalbavancin,137,Staphylococcus aureus,1,1,1
648,Dalbavancin,142,Staphylococcus epidermidis,1,1,1
649,Dalfopristin,65,Enterococcus faecium,1,1,1
650,Danthron,151,Streptococcus mutans,1,1,1
651,Dapsone,107,Mycobacterium leprae,1,1,5
652,Daptomycin,137,Staphylococcus aureus,1,3,3
653,Darunavir,88,Human immunodeficiency virus,1,1,6
654,Decanediol,116,Propionibacterium acnes,1,1,1
655,Decyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
656,Delavirdine,89,Human immunodeficiency virus 1,1,1,3
657,Delphinidin,121,Pseudomonas aeruginosa,1,1,1
658,Demeclocycline,67,Escherichia coli,1,1,2
659,Dephnetin,67,Escherichia coli,1,1,1
660,Desipramine,13,Aquifex aeolicus,1,1,1
661,Dezocine,75,Haemophilus influenzae,1,4,10
662,Di-MB-LF11-215,121,Pseudomonas aeruginosa,1,1,1
663,Di-MB-LF11-322,121,Pseudomonas aeruginosa,1,1,1
664,DiHydroxyBenzoFuran,137,Staphylococcus aureus,1,1,1
664,DiHydroxyBenzoFuran,142,Staphylococcus epidermidis,1,1,1
665,Diazepam,34,Candida albicans,1,2,1
666,Dibenzyl disulphide,7,Actinomyces oris,1,1,1
666,Dibenzyl disulphide,121,Pseudomonas aeruginosa,1,1,1
666,Dibenzyl disulphide,151,Streptococcus mutans,1,1,1
666,Dibenzyl disulphide,159,Streptococcus sanguis,1,1,1
667,Dibenzyl sulphide,7,Actinomyces oris,1,1,1
667,Dibenzyl sulphide,151,Streptococcus mutans,1,1,1
667,Dibenzyl sulphide,159,Streptococcus sanguis,1,1,1
668,Dichloromethane,137,Staphylococcus aureus,1,1,1
669,Dicinnamyl,137,Staphylococcus aureus,1,1,1
670,Diclofenac sodium,121,Pseudomonas aeruginosa,1,1,1
671,Dicloxacillin,100,Listeria monocytogenes,1,4,1
671,Dicloxacillin,101,Listeria monocytogenes serotype 4a,1,1,1
671,Dicloxacillin,154,Streptococcus pneumoniae,1,3,1
672,Dicyclohexylamine,31,Burkholderia pseudomallei,1,1,1
673,Didanosine,89,Human immunodeficiency virus 1,1,1,4
674,"Dihydroxybenzoic Acid (2,3-DHBA)",57,Eikenella corrodens,1,1,1
675,"Dihydroxybenzoic Acid (2,4-DHBA)",57,Eikenella corrodens,1,1,1
676,"Dihydroxybenzoic Acid (3,4-DHBA)",57,Eikenella corrodens,1,1,1
677,Dimethyl Sulfoxide,121,Pseudomonas aeruginosa,1,2,1
678,Diphenyl diselenide,34,Candida albicans,1,1,1
679,Diphenyl disulphide,7,Actinomyces oris,1,1,1
679,Diphenyl disulphide,121,Pseudomonas aeruginosa,1,1,1
679,Diphenyl disulphide,151,Streptococcus mutans,1,1,1
679,Diphenyl disulphide,159,Streptococcus sanguis,1,1,1
680,Diphenyl methane,137,Staphylococcus aureus,1,1,1
681,Dirithromycin,58,Enteric bacteria and other eubacteria,1,1,5
682,DispersinB-KSL-W wound gel,2,Acinetobacter baumannii,1,1,1
682,DispersinB-KSL-W wound gel,48,Coagulase- negative staphylococci,1,1,1
682,DispersinB-KSL-W wound gel,95,Klebsiella pneumoniae,1,1,1
682,DispersinB-KSL-W wound gel,137,Staphylococcus aureus,1,1,1
682,DispersinB-KSL-W wound gel,142,Staphylococcus epidermidis,1,1,1
683,Diterpene phytol,121,Pseudomonas aeruginosa,1,1,1
684,Djenkolic acid,7,Actinomyces oris,1,1,1
684,Djenkolic acid,151,Streptococcus mutans,1,1,1
684,Djenkolic acid,159,Streptococcus sanguis,1,1,1
685,Dodecyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
686,Dolutegravir,89,Human immunodeficiency virus 1,1,1,6
687,Doripenem,67,Escherichia coli,1,1,1
687,Doripenem,121,Pseudomonas aeruginosa,1,2,2
687,Doripenem,137,Staphylococcus aureus,1,1,1
688,Doxycycline,58,Enteric bacteria and other eubacteria,1,1,3
688,Doxycycline,67,Escherichia coli,1,1,1
688,Doxycycline,121,Pseudomonas aeruginosa,1,2,1
689,Econazole,151,Streptococcus mutans,1,1,1
690,Econazole nitrate,34,Candida albicans,1,1,1
691,Efavirenz,89,Human immunodeficiency virus 1,1,1,4
692,Elemental silver,137,Staphylococcus aureus,1,1,1
693,Ellagic Acid,67,Escherichia coli,1,1,1
693,Ellagic Acid,137,Staphylococcus aureus,1,1,1
694,Elliptophenone A,137,Staphylococcus aureus,1,2,1
694,Elliptophenone A,142,Staphylococcus epidermidis,1,1,1
695,Emodin,121,Pseudomonas aeruginosa,1,1,1
695,Emodin,147,Stenotrophomonas maltophilia,1,1,1
695,Emodin,151,Streptococcus mutans,1,1,1
696,Emtricitabine,89,Human immunodeficiency virus 1,1,1,10
697,Enalapril,21,Bacillus subtilis,1,1,1
698,Enfuvirtide,89,Human immunodeficiency virus 1,1,1,5
699,Enoxacin,75,Haemophilus influenzae,1,4,8
700,Ephedrine,121,Pseudomonas aeruginosa,1,1,1
701,Epicatechin,57,Eikenella corrodens,1,1,1
702,Epicatechin gallate,57,Eikenella corrodens,1,1,1
703,Epicatechin-3-gallate,34,Candida albicans,1,1,1
704,Epigallocatechin,34,Candida albicans,1,1,1
704,Epigallocatechin,57,Eikenella corrodens,1,1,1
705,Epigallocatechin Gallate,9,Aeromonas hydrophila,1,2,1
705,Epigallocatechin Gallate,28,Burkholderia cenocepacia,1,2,1
705,Epigallocatechin Gallate,30,Burkholderia multivorans,1,2,1
705,Epigallocatechin Gallate,34,Candida albicans,1,1,1
705,Epigallocatechin Gallate,43,Citrobacter freundii,1,1,1
705,Epigallocatechin Gallate,57,Eikenella corrodens,1,2,1
705,Epigallocatechin Gallate,60,Enterobacter cancerogenus,1,1,1
705,Epigallocatechin Gallate,62,Enterobacter ludwigi,1,1,1
705,Epigallocatechin Gallate,96,Klebsiella variicola,1,1,1
705,Epigallocatechin Gallate,124,Pseudomonas japonica,1,1,1
705,Epigallocatechin Gallate,127,Raoultella ornithinolytica,1,1,1
705,Epigallocatechin Gallate,132,Serratia marcescens,1,1,1
705,Epigallocatechin Gallate,137,Staphylococcus aureus,1,7,1
705,Epigallocatechin Gallate,142,Staphylococcus epidermidis,1,15,1
705,Epigallocatechin Gallate,151,Streptococcus mutans,1,1,1
705,Epigallocatechin Gallate,154,Streptococcus pneumoniae,1,1,1
706,Ertapenem,67,Escherichia coli,1,1,1
706,Ertapenem,75,Haemophilus influenzae,1,4,4
707,Erythritol,151,Streptococcus mutans,1,1,1
708,Erythromycin,58,Enteric bacteria and other eubacteria,1,1,5
708,Erythromycin,67,Escherichia coli,1,1,7
708,Erythromycin,116,Propionibacterium acnes,1,3,1
709,Esculentin,121,Pseudomonas aeruginosa,1,1,1
710,Esculetin,28,Burkholderia cenocepacia,1,2,1
710,Esculetin,30,Burkholderia multivorans,1,2,1
710,Esculetin,67,Escherichia coli,1,1,1
710,Esculetin,121,Pseudomonas aeruginosa,1,1,1
711,Esculin,121,Pseudomonas aeruginosa,1,1,1
712,Esculin hydrate,28,Burkholderia cenocepacia,1,2,1
712,Esculin hydrate,30,Burkholderia multivorans,1,2,1
713,Esomeprazole,21,Bacillus subtilis,1,1,1
714,Ethambutol,109,Mycobacterium tuberculosis,1,1,10
715,"Ethane-1,2-diamine",132,Serratia marcescens,1,1,1
716,Ethyl acetate,137,Staphylococcus aureus,1,1,1
717,Ethyl gallate,64,Enterococcus faecalis,1,1,1
717,Ethyl gallate,121,Pseudomonas aeruginosa,1,1,1
717,Ethyl gallate,137,Staphylococcus aureus,1,1,1
717,Ethyl gallate,142,Staphylococcus epidermidis,1,1,1
717,Ethyl gallate,151,Streptococcus mutans,1,1,1
718,Ethylene glycol tetraacetic acid,137,Staphylococcus aureus,1,7,1
719,Ethylenediametetraacetic acid,21,Bacillus subtilis,1,1,1
719,Ethylenediametetraacetic acid,78,Halomonas pacifica,1,1,1
719,Ethylenediametetraacetic acid,100,Listeria monocytogenes,1,8,1
720,Eucarobustol E,34,Candida albicans,1,1,1
721,Eugenol,67,Escherichia coli,1,3,1
721,Eugenol,121,Pseudomonas aeruginosa,1,1,1
721,Eugenol,137,Staphylococcus aureus,1,13,1
722,Evodiamine,33,Campylobacter jejuni,1,1,1
723,"F2,5,12W",142,Staphylococcus epidermidis,1,2,1
724,FK506,34,Candida albicans,1,1,1
725,FS8,137,Staphylococcus aureus,1,1,1
726,FV7,67,Escherichia coli,1,1,1
726,FV7,121,Pseudomonas aeruginosa,1,1,1
727,Farnesol,28,Burkholderia cenocepacia,1,2,1
727,Farnesol,30,Burkholderia multivorans,1,2,1
727,Farnesol,34,Candida albicans,1,6,4
727,Farnesol,35,Candida dubliniensis,1,1,1
727,Farnesol,39,Candida parapsilosis,1,2,2
727,Farnesol,41,Candida tropicalis,1,1,1
727,Farnesol,137,Staphylococcus aureus,1,1,1
727,Farnesol,142,Staphylococcus epidermidis,1,4,1
728,Fenclonine,137,Staphylococcus aureus,1,1,1
728,Fenclonine,143,Staphylococcus epidermis,1,1,1
729,Ferric chloride,95,Klebsiella pneumoniae,1,1,1
730,Ferrous,121,Pseudomonas aeruginosa,1,1,1
731,Ferulic Acid,67,Escherichia coli,1,1,1
731,Ferulic Acid,121,Pseudomonas aeruginosa,1,1,1
731,Ferulic Acid,137,Staphylococcus aureus,1,1,1
732,Flavone,67,Escherichia coli,1,1,1
733,Flavonoids 3,171,Vibrio harveyi,1,1,1
734,Flavonoids 7,171,Vibrio harveyi,1,1,1
735,Fleroxacin,75,Haemophilus influenzae,1,4,6
736,Floxacillin,47,Clostridium perfringens,1,2,3
737,Flucloxacillin,47,Clostridium perfringens,1,2,5
738,Fluconazole,34,Candida albicans,1,20,7
739,Fluperlapine,34,Candida albicans,1,1,1
740,Fluspiriline,34,Candida albicans,1,1,1
741,Fosamprenavir,89,Human immunodeficiency virus 1,1,1,6
742,Fosaphenytoin,34,Candida albicans,1,2,1
743,Fosfomycin,67,Escherichia coli,1,1,7
744,Framycetin,58,Enteric bacteria and other eubacteria,1,1,3
744,Framycetin,67,Escherichia coli,1,1,3
745,Fraxin,121,Pseudomonas aeruginosa,1,1,1
745,Fraxin,147,Stenotrophomonas maltophilia,1,1,1
746,Furanone,121,Pseudomonas aeruginosa,1,1,1
747,Furanone 56,121,Pseudomonas aeruginosa,1,1,1
747,Furanone 56,129,Salmonella enterica,1,1,1
747,Furanone 56,142,Staphylococcus epidermidis,1,1,1
748,Furanone C-30,121,Pseudomonas aeruginosa,1,16,1
748,Furanone C-30,151,Streptococcus mutans,1,2,1
749,Furanone F202,67,Escherichia coli,1,3,1
750,Furanone-2,129,Salmonella enterica,1,1,1
751,Furanone-3,129,Salmonella enterica,1,1,1
752,Furanone-5,129,Salmonella enterica,1,1,1
753,Furanone-6,129,Salmonella enterica,1,1,1
754,Furanone-8,129,Salmonella enterica,1,1,1
755,Furvina,121,Pseudomonas aeruginosa,1,1,1
756,Fusidic Acid,67,Escherichia coli,1,1,5
756,Fusidic Acid,128,Salmonella Typhi,1,1,4
756,Fusidic Acid,163,Streptomyces sp.,1,1,1
756,Fusidic Acid,164,Thermus thermophilus,1,1,2
757,Fusidic acid,137,Staphylococcus aureus,1,4,2
758,G H12,149,Streptococcus gordonii,1,1,1
758,G H12,150,Streptococcus mitis,1,1,1
758,G H12,151,Streptococcus mutans,1,1,1
758,G H12,157,Streptococcus salivarius,1,1,1
758,G H12,158,Streptococcus sanguinis,1,1,1
758,G H12,160,Streptococcus sobrinus,1,1,1
759,G10KHc,121,Pseudomonas aeruginosa,1,1,1
760,G2,149,Streptococcus gordonii,1,1,1
760,G2,151,Streptococcus mutans,1,2,2
760,G2,158,Streptococcus sanguinis,1,1,1
761,GL13K,121,Pseudomonas aeruginosa,1,1,1
761,GL13K,149,Streptococcus gordonii,1,1,1
762,GW 5074,34,Candida albicans,1,1,1
763,GW-9662,34,Candida albicans,1,1,1
764,Gallic Acid,57,Eikenella corrodens,1,1,1
764,Gallic Acid,67,Escherichia coli,1,1,1
764,Gallic Acid,137,Staphylococcus aureus,1,1,1
764,Gallic Acid,151,Streptococcus mutans,1,1,1
765,Gallium Nitrate,67,Escherichia coli,1,1,1
766,Gallium cation,121,Pseudomonas aeruginosa,1,1,1
767,Gallocatechin,57,Eikenella corrodens,1,1,1
768,Gallocatechin gallate,57,Eikenella corrodens,1,1,1
769,Ganciclovir,84,Human herpesvirus 1,1,1,4
770,Garlic extract,121,Pseudomonas aeruginosa,1,1,1
771,Gatifloxacin,155,Streptococcus pneumoniae serotype 4,1,2,6
772,Gemifloxacin,75,Haemophilus influenzae,1,4,6
773,Genistein,25,Bacteroides uniformis,1,1,1
773,Genistein,69,Eubacterium ramulus,1,1,1
774,Gentamicin,21,Bacillus subtilis,1,1,1
774,Gentamicin,58,Enteric bacteria and other eubacteria,1,1,4
774,Gentamicin,67,Escherichia coli,1,1,4
775,Ginger oil,137,Staphylococcus aureus,1,1,1
776,Glipizide,21,Bacillus subtilis,1,1,1
777,Glucose,33,Campylobacter jejuni,1,1,1
778,Glycinamide hydrochloride,7,Actinomyces oris,1,1,1
778,Glycinamide hydrochloride,151,Streptococcus mutans,1,1,1
778,Glycinamide hydrochloride,159,Streptococcus sanguis,1,1,1
779,Glycomonoterpenes (G-citral),121,Pseudomonas aeruginosa,1,1,1
779,Glycomonoterpenes (G-citral),170,Vibrio cholerae,1,1,1
780,Glycomonoterpenes (G-citron),121,Pseudomonas aeruginosa,1,1,1
780,Glycomonoterpenes (G-citron),170,Vibrio cholerae,1,1,1
781,Gossypetin hexamethyl ether,171,Vibrio harveyi,1,1,1
782,Grepafloxacin,147,Stenotrophomonas maltophilia,1,1,1
783,Guaiacol,67,Escherichia coli,1,1,1
784,HA14-1,34,Candida albicans,1,1,1
785,HE10,137,Staphylococcus aureus,1,1,1
786,HE12,137,Staphylococcus aureus,1,1,1
787,HE4,137,Staphylococcus aureus,1,1,1
788,Hamamelitannin,28,Burkholderia cenocepacia,1,1,1
788,Hamamelitannin,121,Pseudomonas aeruginosa,1,1,1
788,Hamamelitannin,137,Staphylococcus aureus,1,7,1
788,Hamamelitannin,138,Staphylococcus capitis,1,1,1
788,Hamamelitannin,139,Staphylococcus caprae,1,1,1
788,Hamamelitannin,140,Staphylococcus chromogenes,1,1,1
788,Hamamelitannin,141,Staphylococcus cohnii,1,1,1
788,Hamamelitannin,142,Staphylococcus epidermidis,1,1,1
789,Hepcidin 20,142,Staphylococcus epidermidis,1,1,1
790,Heptadecanoic acid,121,Pseudomonas aeruginosa,1,1,1
791,Heptamethoxyflavone,67,Escherichia coli,1,1,1
791,Heptamethoxyflavone,171,Vibrio harveyi,1,1,1
792,Hesperetin,137,Staphylococcus aureus,1,2,1
793,Hesperidin,67,Escherichia coli,1,1,1
793,Hesperidin,137,Staphylococcus aureus,1,2,1
793,Hesperidin,171,Vibrio harveyi,1,1,1
793,Hesperidin,174,Yersinia enterocolitica,1,1,1
794,Hetacillin,154,Streptococcus pneumoniae,1,3,2
795,Hexachlorophene,34,Candida albicans,1,1,1
796,Hexameric peptide,67,Escherichia coli,1,1,1
797,Hexyl gallate,64,Enterococcus faecalis,1,1,1
797,Hexyl gallate,121,Pseudomonas aeruginosa,1,1,1
797,Hexyl gallate,137,Staphylococcus aureus,1,1,1
797,Hexyl gallate,142,Staphylococcus epidermidis,1,1,1
797,Hexyl gallate,151,Streptococcus mutans,1,1,1
798,Hinokitiol,34,Candida albicans,1,3,1
798,Hinokitiol,36,Candida glabrata,1,2,1
798,Hinokitiol,37,Candida guiliermondi,1,1,1
798,Hinokitiol,39,Candida parapsilosis,1,2,1
798,Hinokitiol,41,Candida tropicalis,1,1,1
799,Histatin 5,34,Candida albicans,1,2,2
