Drug,Microbe,Label,Drug_ID,Microbe_ID
3-geranyl-1-(2-methylpropanoyl)phloroglucinol,Staphylococcus epidermidis,1,297,146
Pefloxacin,Haemophilus influenzae,1,1070,78
Zinc Dichloride,Bacillus anthracis,0,1329,18
Ionic silver,Neisseria gonorrhoeae,0,834,114
BMAP-27,Staphylococcus aureus,1,460,141
Isobutanol,Mycobacterium tuberculosis,0,837,113
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
Midazolam,Candida albicans,1,941,34
FK506,Candida albicans,1,729,34
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Pseudomonas libaniensis,0,270,129
Ceftazidime,Escherichia coli,1,560,69
Ethambutol,Mycobacterium tuberculosis,1,719,113
Na-Benzoate,Influenza A virus ,0,1004,95
Phenoxymethylpenicillin,Vibrio parahaemolyticus,0,1091,177
Octyl gallate,Streptococcus mutans,1,1043,155
Ferrous,Streptococcus mutans,0,735,155
Cephalexin,Streptococcus pneumoniae,1,566,158
"1,3-bis[3-chloro-5-(1,3-dichloropropane-2-yloxy)-2(5H)-furanone-4-ylsulfonyl]propane",Citrobacter freundii,0,115,43
Netilmicin,Streptomyces rubiginosus,0,1016,166
Diphenyl diselenide,Bacteroides vulgatus,0,683,26
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Staphylococcus aureus,1,144,141
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecalis,1,273,66
"5,8,11,14-Eicosatetraynoic acid",Candida albicans,1,365,34
Gatifloxacin,Streptococcus pneumoniae serotype 4,1,776,159
Lomefloxacin,Achromobacter sp.,0,904,0
DiHydroxyBenzoFuran,Mycobacterium tuberculosis,0,669,113
N -(pyridin-3-yl-methylene)benzohydrazide,Staphylococcus epidermidis,1,962,146
Minocycline,Propionibacterium acnes,1,942,120
CGP-37157,Halomonas pacifica,0,510,81
Enfuvirtide,Trichophyton mentagrophytes,0,703,170
4-fluoroindole,Bacillus subtilis,0,354,21
Bacalin hydrate,Burkholderia cenocepacia,1,464,28
Vancomycin,Staphylococcus capitis,1,1307,142
Atovaquone,Morganella morganii,0,450,109
D-Tryptophan,Trueperella pyogenes,0,641,171
L-2-Bromophenylalanine,Hepatitis C virus,0,863,86
Pivampicillin,Clostridium perfringens ,1,1104,48
Ceftazidime,Pseudomonas aeruginosa,1,560,125
D-2-aminoadipic acid,Staphylococcus aureus,1,628,141
Ibuprofen,Sphingomonas sp. Ibu-2,1,819,139
Ertapenem,Haemophilus influenzae,1,711,78
2-(2-(2-Chloroacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Pseudomonas putida,0,186,130
Cephalexin,Bacillus subtilis,1,566,21
N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,Streptococcus parasanguinis,0,961,157
Mucobromic acid,Human herpesvirus 4,0,947,89
"2,3,4,5,6-Pentafluoro-L-phenylalanine",Staphylococcus epidermis,1,169,147
Gatifloxacin,Streptococcus pneumoniae serotype 4,1,776,159
NRC-16,Pseudomonas aeruginosa,1,1003,125
Dicloxacillin,Listeria monocytogenes serotype 4a,1,676,105
Butanol,Acinetobacter nosocomialis,0,497,3
(2Z)-N-hexyl-2-hydroxy-3-[4-(trifluoromethyl)phenyl]prop-2-enamide,Pichia anomala,0,68,117
3-Methyl-D-phenylalanine,Bacteroides vulgatus,0,288,26
Cefamandole,Bacteroides fragilis,1,541,24
Clotrimazole,Streptococcus mutans,1,604,155
Cefazolin,Streptococcus epidermidis,0,543,152
"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",Human respiratory syncytial virus B,0,77,94
Nystatin,Enterobacter cloacae,0,1033,63
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,270,141
Baicalein,Staphylococcus aureus,1,468,141
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Haemophilus influenzae,0,308,78
Tet-213,Staphylococcus aureus,1,1261,141
Hamamelitannin,Burkholderia cenocepacia,1,794,28
Magainin-I,Human parainfluenza virus type 2,0,919,93
Hypericin,Bacteroides,0,812,22
LL7-37,Varicella-zoster virus,0,890,172
Silver dihydrogen citrate,Hepatitis C Virus ,0,1193,85
SMAP-29,Stenotrophomonas maltophilia,1,1176,151
Pefloxacin ,Haemophilus influenzae,1,1071,78
Terpinene-4-ol,Pseudomonas putida,1,1258,130
Clindamycin ,Shigella flexneri,1,600,138
Quercetin-3-O-glucuronide,Human herpesvirus 3,0,1129,88
2-(Trifluoromethyl)-D-phenylalanine,Staphylococcus aureus,1,212,141
Silver dihydrogen citrate,Staphylococcus aureus,1,1193,141
Baicalein,Burkholderia cenocepacia,1,468,28
"(Z)-5-decylidenethiazolidine-2,4-dione",Streptococcus mutans,0,110,155
3-(2-Thienyl)alanine,Streptococcus sanguinis,0,268,162
kappa-Pyrosulfite,Actinoplanes missouriensis,0,1368,8
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Human herpesvirus 3,0,276,88
SP1,Raoultella ornithinolytica,0,1177,131
Tobramycin,Influenza A virus ,0,1279,95
Cefazolin,Escherichia coli,1,543,69
Lopinavir,Human immunodeficiency virus,1,905,91
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)octanamide",Staphylococcus saprophyticus,0,969,150
Coumarin,Edwardsiella tarda,1,616,56
LL-19,Aggregatibacter actinomycetemcomitans,0,885,11
Epigallocatechin Gallate,Enterobacter cancerogenus,1,710,62
Garlic extract,Burkholderia thailandensis,0,775,32
Thiazolidinedione-8,Pseudomonas putida,0,1266,130
Vidarabine,Human herpesvirus 3,1,1312,88
Rifapentine ,Human immunodeficiency virus,0,1155,91
Irinotecan,Streptococcus oralis,0,835,156
Ferric chloride,Bacteroides uniformis,0,734,25
3-(2-Naphthyl)-D-alanine,Influenza A virus ,0,264,95
Pleurocidin,Staphylococcus aureus,1,1107,141
Tobramycin,Pseudomonas aeruginosa,1,1279,125
Piperacillin,Streptococcus pneumoniae,1,1102,158
L-carnosine,Enterobacter cloacae,0,873,63
Diazepam,Serratia marcescens,0,670,136
Avibactam,Escherichia coli,1,454,69
4-(Trifluoromethyl)-D-phenylalanine,Mycobacterium leprae,0,316,111
BMAP-27,Pseudomonas aeruginosa,1,460,125
Oseltamivir,Influenza A virus ,1,1051,95
Dapsone,Achromobacter xylosoxidans,0,656,1
Meropenem,Pseudomonas aeruginosa,1,927,125
Epicatechin-3-gallate,Streptococcus mitis,0,708,154
Myxinidin2,Staphylococcus aureus,1,957,141
GW 5074,Micrococcus luteus,0,767,108
Clotrimazole,Enterobacter cancerogenus,0,604,62
Cathelicidin,Aggregatibacter actinomycetemcomitans,1,533,11
Cefalotin,Escherichia coli,1,540,69
L-pipecolic acid,Acinetobacter nosocomialis,0,877,3
5- hydroxyethyl-3-tetradecanoyltetramic acid,Staphylococcus aureus,1,366,141
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(ethylthio)-1,3,4-oxadiazole",Streptomyces rubiginosus,0,194,166
Cycloserine,Mycobacterium avium,1,623,110
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Streptococcus mutans,1,20,155
"N 3-(2-thienylcarbonyl)-4-bromo-1,5-dimethyl-1H-pyrazole-3-carbohydrazide",Burkholderia multivorans,1,964,30
Pseudomonas Quinolone Signal,Human respiratory syncytial virus B,0,1120,94
Pefloxacin ,Haemophilus influenzae,1,1071,78
(Z)-5-(bromomethylene)-3-(hydroxymethyl]thiophen-2(5H)- one,Staphylococcus epidermidis,1,108,146
Gatifloxacin,Streptococcus pneumoniae serotype 4,1,776,159
LL-37,Mycobacterium smegmatis,0,888,112
Nitrofurantoin,Escherichia coli,1,1023,69
3-tetradecanoylthiotetronic,Pseudomonas japonica,0,305,128
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(2-naphthyl)-2-propen-1-one,Staphylococcus epidermidis,1,30,146
Norspermidine,Pseudomonas aeruginosa,1,1031,125
4-bromo-5-(dibromomethylene)-3-ethyl-2(5H)-furanone,Salmonella enterica,1,348,133
Pelargonidin,Pseudomonas aeruginosa,1,1072,125
Lopinavir,Staphylococcus epidermis,0,905,147
Vanillin,Escherichia coli,1,1309,69
Furanone-6,Human herpesvirus 4,0,758,89
"5-octyl-1,3-thiazolidine-2,4-dione",Streptococcus salivarius,0,386,161
1-{2-[(E)-2-(4-chlorophenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Hafnia alvei,0,139,79
Penicillenol C2,Candida albicans,1,1079,34
Stavudine,Staphylococcus epidermis,0,1213,147
Aciclovir,Human herpesvirus 1 ,1,420,87
nitrazepam,Acinetobacter sp.,0,1377,5
"2,4-Dichlorophenylalanine",Hepatitis C virus,0,173,86
Cefoxitin,Escherichia coli,1,556,69
Betulin,Yersinia enterocolitica,0,484,179
"13-(2-chloro-7-methoxyquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Aeromonas sobria,0,153,10
N -(4-trifluoromethyl-benzylidene)benzohydrazide,Enterococcus faecalis,1,960,66
W-7 Hydrochloride,Streptococcus pyogenes,0,1320,160
DJK5,Escherichia coli,1,649,69
Pefloxacin ,Haemophilus influenzae,1,1071,78
Tomentosin,Candida albicans,1,1281,34
Levofloxacin,Haemophilus influenzae,1,897,78
Hetacillin,Streptococcus pneumoniae,1,800,158
Rimantadine,Influenza A virus ,1,1157,95
Gemifloxacin,Haemophilus influenzae,1,777,78
3-geranyl-1-(2-methylpropanoyl)phloroglucinol,Actinobacillus actinomycetemcomitans,0,297,6
"(2R,3E)-2-Amino-4-phenyl-3-butenoic acid",Schistosoma,0,51,134
W-7 Hydrochloride,Salmonella Typhi,0,1320,132
"5,8,11,14-Eicosatetraynoic acid",Candida albicans,1,365,34
"(1R,4R,8S,11S,12R)-4-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-3(7)-en-6-one",Pseudomonas aeruginosa,1,9,125
Rifampicin,Staphylococcus aureus,1,1154,141
Triclosan ,Clostridium perfringens,0,1285,47
Baicalin,Pseudomonas aeruginosa,1,469,125
Doxycycline,Pseudomonas aeruginosa,1,693,125
Trovafloxacin,Haemophilus influenzae,1,1294,78
"1-(2,4-dichlorophenyl)-2-(1H-imidazol-1-yl)ethyl (2E)-3-phenylprop-2-enoate",Candida albicans,1,119,34
Erythromycin,Enteric bacteria and other eubacteria ,1,713,60
Meticillin,Streptococcus pneumoniae,1,936,158
Flavone,Escherichia coli,1,737,69
4-tertiary butyl benzyl decyl beta-maltoside,Pseudomonas aeruginosa,1,360,125
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,59,125
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(4-methoxyphenyl)-1,3,4-oxadiazole",Staphylococcus aureus,1,193,141
"3,4-Dichloro-cinnamaldehyde",Streptococcus gordonii,0,253,153
Butoconazole nitrate,Gardnerella vaginalis,0,501,76
Cecropin B,Achromobacter xylosoxidans,0,535,1
para-anisidine,Campylobacter jejuni,0,1382,33
Chloramphenicol,Escherichia coli,1,574,69
"(10R,11R)-Hydnocarpin",Kocuria rhizophila,0,1,101
2C-4,Candida albicans,0,245,34
2(5H)-furanone,Hafnia alvei,1,167,79
Dezocine,Haemophilus influenzae,1,666,78
13-methyltetradecanoic acid,Pseudomonas libaniensis,0,157,129
Moxifloxacin,Haemophilus influenzae,1,945,78
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-dodecanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Obesumbacterium proteus,0,66,115
Ceftobiprole,Providencia stuartii,0,563,123
2-amino-4-chlorobenzoic acid,Proteus mirabilis,0,231,121
"2-(hexylsulfonyl)-4-(1H-1,2,3-triazol-1-yl)pyrimidine",Influenza B virus ,0,213,97
6-Bicyclic brominated furanones,Vibrio vulnificus,0,390,178
Trovafloxacin,Haemophilus influenzae,1,1294,78
R-Thanatin,Staphylococcus epidermidis,1,1136,146
Sinefungin,Streptococcus salivarius,0,1202,161
DispersinB-KSL-W wound gel,Chromobacterium violaceum,0,687,42
Benzathine benzylpenicillin,Klebsiella planticola,0,473,98
"Bis-O-acetyl-4,5-dihydroxy-2,3-pentanedione",Staphylococcus chromogenes,0,489,144
Gallic Acid,Streptococcus salivarius,0,769,161
methanesulfonylbenzene,Staphylococcus capitis,0,1373,142
Kanamycin,Enteric bacteria and other eubacteria,1,858,59
Sulfamoxole,Human herpesvirus 3,0,1232,88
IDR-1018,Escherichia coli,1,814,69
Benzoylperoxide,Human herpesvirus 1 ,0,479,87
Sorbitol,Actinoplanes missouriensis,1,1210,8
Propyl gallate,Pseudomonas aeruginosa,1,1117,125
Curcumin,Klebsiella variicola,1,619,100
Clotrimazole,Mycobacterium tuberculosis,0,604,113
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Enterococcus faecalis,1,18,66
Wheat bran,Staphylococcus equorum,0,1321,148
N-Ethylacetanilide,Pseudomonas aeruginosa,1,986,125
"2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-yl)phenol",Staphylococcus aureus,1,208,141
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,270,146
Garlic extract,Pseudomonas aeruginosa,1,775,125
Ertapenem,Haemophilus influenzae,1,711,78
Silver nitrate,Proteus vulgaris,0,1196,122
4-(Aminomethyl)-D-phenylalanine,Achromobacter sp.,0,315,0
Rhodomyrtone,Propionibacterium acnes,1,1150,120
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
Tipranavir ,Klebsiella pneumoniae,0,1277,99
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-[2,5-dimethyl-1-(3-trifluoromethyl-phenyl)-1H-pirrol-3-yl]-2-propen-1-one",Enterococcus faecalis,1,23,66
O-LF11-215,Pseudomonas aeruginosa,1,1035,125
Curcumin,Burkholderia cenocepacia,1,619,28
Tipranavir ,Serratia liquefaciens,0,1277,135
Ciprofloxacin,Staphylococcus aureus,1,590,141
3-Bromophenylalanine,Actinoplanes missouriensis,0,278,8
Limonene,Candida albicans,1,899,34
Sulfamethizole,Stenotrophomonas maltophilia,0,1230,151
Fenclonine,Human herpesvirus 3,0,733,88
Aztreonam,Clostridium perfringens ,0,458,48
Imipenem,Eubacterium ramulus,0,822,72
Posaconazole,Candida albicans,1,1111,34
2- geranyloxy-1-(2-methylbutanoyl)phloroglucinol,Salmonella Typhi,0,178,132
Oxyresveratrol,Clostridium bacilli,0,1055,44
Cyclacillin,Bacteroides eggerthii,0,621,23
para-ethoxyaniline,Pseudomonas aeruginosa,1,1383,125
Sulfacetamide,Candida spp.,0,1222,40
Cefalotin,Streptococcus pneumoniae,1,540,158
Indole-3-carboxyaldehyde,Corynebacterium ammoniagenes,0,831,50
4-nitro-cinnamaldehyde,Providencia stuartii,0,358,123
D-Histidine,Staphylococcus aureus,1,635,141
D-Aspartate,Actinobacillus actinomycetemcomitans,0,631,6
4-Chloro-2-fluoro-DL-phenylalanine,Mycobacterium smegmatis,0,323,112
4-bromo-5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Salmonella enterica,1,347,133
Acetohydroxamic Acid,Enterobacter aerogenes,1,418,61
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(2-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Streptococcus mutans,1,307,155
Fleroxacin,Haemophilus influenzae,1,740,78
Indol AHL,Porphyromonas gingivalis,0,826,119
Abacavir,Human immunodeficiency virus 1,1,416,92
Quinine,Staphylococcus chromogenes,0,1130,144
"(2E)-1-(1 ,3 -benzodioxol-5-yl)-3-(2-naphthyl)-2-propen-1-one",Morganella morganii,0,16,109
N-Nonanoyl-cyclopentylamide,Pseudoalteromonas sp.,0,987,124
D-Aspartic acid,Staphylococcus epidermis,1,632,147
4-Methoxycarbonylphenylboronic acid,Vibrio cholerae,1,335,175
Terconazole,Proteus vulgaris,0,1257,122
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Enterococcus faecalis,1,22,66
Resveratrol,Streptococcus oralis,0,1148,156
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Staphylococcus epidermidis,1,31,146
Tet-213,Staphylococcus aureus,1,1261,141
Piperacillin,Streptococcus pneumoniae,1,1102,158
IG-13,Hepatitis C Virus ,0,815,85
Rhein,Fusarium solani,0,1149,75
Limonene,Shewanella oneidensis,0,899,137
Cyclobutanamine,Pseudomonas aeruginosa,1,622,125
Phloridzin,Staphylococcus aureus,1,1095,141
Djenkolic acid,Baker's yeast,0,689,27
Azithromycin,Escherichia coli ,1,456,70
Tigecycline,Staphylococcus aureus,1,1272,141
Linalool,Candida albicans,1,900,34
Penicillenol A2,Candida albicans,1,1075,34
4-chloroaniline,Candida krusei,0,351,38
Ethyl gallate,Enterococcus faecalis,1,722,66
Cerulenin,Thermus thermophilus ,0,568,169
CWR11,Human herpesvirus 5,0,514,90
Furanone C-30,Pseudomonas aeruginosa,1,753,125
Lomefloxacin,Haemophilus influenzae,1,904,78
"(5Z)-2-(1,1-dichloro-2-phenylethyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Acinetobacter oleiovorans,0,78,4
Sulfanilamide,Escherichia coli,1,1233,69
BS-34,Candida albicans,1,462,34
Ceftazidime,Streptococcus pneumoniae,1,560,158
Clarithromycin,Mycobacterium avium,1,595,110
"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Staphylococcus aureus,1,81,141
3-(Trifluoromethyl)phenylalanine,Gardnerella vaginalis,0,275,76
Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,Vibrio parahaemolyticus,0,1290,177
Hydnocarpin D,Bacteroides fragilis,0,810,24
Propyl gallate,Streptomyces rubiginosus,0,1117,166
Daptomycin,Staphylococcus aureus,1,657,141
Ch Dhvar5 ads,Enterobacter aerogenes,0,570,61
dF21-10K,Aspergillus niger,0,1360,16
"Dihydroxybenzoic Acid (2,3-DHBA)",Eikenella corrodens,1,679,58
epsilon-viniferin,Actinoplanes missouriensis,0,1365,8
Isoniazid ,Mycobacterium tuberculosis,1,842,113
Ceftazidime,Pseudomonas aeruginosa,1,560,125
Ethambutol,Mycobacterium tuberculosis,1,719,113
Moxifloxacin,Haemophilus influenzae,1,945,78
FK506,Listeria ivanovii,0,729,103
Epigallocatechin Gallate,Streptococcus mutans,1,710,155
AFP1,Firmicutes,0,415,73
SQ109,Arthrobacter sp. ,0,1178,14
Lomefloxacin,Haemophilus influenzae,1,904,78
Sulfamethoxazole,Escherichia coli,1,1231,69
Miconazole,Candida albicans,1,940,34
"6-(4-chlorophenyl)-1,3-dimethyl-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Aggregatibacter actinomycetemcomitans,0,387,11
Linezolid,Enteric bacteria and other eubacteria,1,901,59
Wheat bran,Vibrio anguillarum,0,1321,173
"N-(1,3-Thiazol-2-yl)butanamide",Pichia anomala,0,970,117
p-nitrophenyl glycerol,Proteus mirabilis,1,1380,121
Besifloxacin,Staphylococcus saprophyticus,0,483,150
3-hexyl-4-bromo-5-methylene-2(5H)-furanone,Pseudomonas libaniensis,0,298,129
(2-methyl-5-nitro-1H-imidazol-1-yl)methyl (2E)-3-phenylprop-2-enoate,Pseudomonas japonica,0,14,128
7P-AC,Staphylococcus epidermidis,1,410,146
Amantadine,Influenza A virus ,1,429,95
Azidocillin,Streptococcus pneumoniae,1,455,158
Bromophenyl AHL,Eubacterium ramulus,0,495,72
Dibenzyl disulphide,Streptococcus sanguinis,0,671,162
trans-Stillbene,Staphylococcus aureus,1,1393,141
Zeaxanthin,Enterobacteria phage T4,0,1326,65
Linezolid,Staphylococcus aureus,1,901,141
trans-2-Pentenal,Shigella flexneri,0,1390,138
1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Escherichia coli,1,141,69
L-Aspartate,Providencia stuartii,0,866,123
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-butyramidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,64,125
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
"(1R,4R,8S,11S,12R)-4-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-3(7)-en-6-one",Trueperella pyogenes,0,9,171
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecalis,1,270,66
LF11-215,Human immunodeficiency virus,0,879,91
Delphinidin,Bacillus licheniformis,0,662,20
Ribavirin,Influenza A virus ,1,1151,95
Coumarin,Human herpesvirus 4,0,616,89
Fosaphenytoin,Candida albicans,1,747,34
G H12,Streptococcus sanguinis,1,763,162
2-(2-(2-Azidoacetamido)phenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Enterobacter cancerogenus,0,185,62
"1-(2-Chloroacetyl)-5-methylindoline-2,3-dione",Pseudomonas aeruginosa,1,120,125
"(2E)-1-(1 ,3 -benzodioxol-5-yl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus epidermidis,1,16,146
Lysozyme,Pseudomonas aeruginosa,1,911,125
(2R)-2-amino-3-phenylmethanesulfinylpropanoic acid,Actinomyces oris,1,47,7
Kanamycin,Enteric bacteria and other eubacteria,1,858,59
M8-33,Serratia marcescens,0,912,136
2-bromooctanoic acid,Streptococcus sobrinus,0,239,164
Octadecyl gallate,Pseudomonas aeruginosa,1,1041,125
Zinc Nitrate,Staphylococcus equorum,0,1330,148
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",Streptococcus mitis,0,967,154
L-cysteic acid,Streptomyces rubiginosus,0,874,166
Tioconazole,Porphyromonas gingivalis,0,1275,119
Azlocillin,Hafnia paralvei,0,457,80
CAMA,Klebsiella variicola,0,509,100
Holothuroidin 1,Staphylococcus epidermidis,1,806,146
Saquinavir,Varicella-zoster virus,0,1183,172
Rifampicin,Hafnia alvei,0,1154,79
Nitrofural,Escherichia coli,1,1022,69
Ginger oil,Enteric bacteria and other eubacteria ,0,781,60
S-methyl- L-cysteine,Human parainfluenza virus type 2,0,1171,93
beta-Caryophyllene,Salmonella enterica,0,1345,133
Ethyl acetate,Actinobacillus actinomycetemcomitans,0,721,6
Hepcidin 20,Baker's yeast,0,795,27
Ethylene glycol tetraacetic acid,Staphylococcus aureus,1,723,141
Pleurocidin,Escherichia coli,1,1107,69
S-OSIP108,Escherichia coli,0,1168,69
Ampicillin,Streptococcus pneumoniae,1,437,158
Amoxicillin,Salmonella enterica,0,435,133
Epigallocatechin Gallate,Enterobacter ludwigi,1,710,64
Fluspiriline,Vibrio anguillarum,0,745,173
S6L3-33,Streptococcus sanguinis,1,1175,162
Dicyclohexylamine,Bacillus anthracis,0,677,18
2-Methoxy-D-Phenylalanine,Staphylococcus aureus,1,222,141
Coprinuslactone,Coagulase- negative staphylococci,0,615,49
Cefpiramide,Firmicutes,0,557,73
(3R)-4-(4-acetylphenyl)-3-aminobutan-2-one,Staphylococcus aureus,1,69,141
KSL,Burkholderia multivorans,0,854,30
Viomycin,Candida glabrata,0,1313,36
4-methoxy-cinnamaldehyde,Achromobacter xylosoxidans,0,357,1
Indole-3-carboxyaldehyde,Candida albicans,0,831,34
Neomycin,Enteric bacteria and other eubacteria,1,1014,59
Trovafloxacin,Haemophilus influenzae,1,1294,78
Norspermidine,Pseudomonas aeruginosa,1,1031,125
Cefotetan,Mycobacterium leprae,0,554,111
Quinupristin,Enteric bacteria and other eubacteria,1,1133,59
Sulfamethizole,Escherichia coli,1,1230,69
Ofloxacin,Haemophilus influenzae,1,1044,78
Naringenin,Escherichia coli,1,1009,69
5-Fluorouracil,Porphyromonas gingivalis,0,380,119
Vanillylacetone,Pseudomonas fluorescens,0,1310,127
3-Carbamoylphenylalanine,Enterococcus faecalis,0,279,66
2-amino-3-(propane-1-sulfinyl)propanoic acid,Aquifex aeolicus,0,230,13
Oleanolic Acid,Bacillus cereus,0,1045,19
(RW)2-NH2,Streptomyces sp. ,0,95,167
"3,4-Dichloro-cinnamaldehyde",Candida glabrata,0,253,36
4-Methoxycarbonylphenylboronic acid,Staphylococcus epidermis,0,335,147
Sulfacetamide,Dihydropteroate synthase type-1,1,1222,55
Salicylic Acid,Stenotrophomonas maltophilia,0,1180,151
Clindamycin ,Shigella flexneri,1,600,138
Dicloxacillin,Bacillus anthracis,0,676,18
Lamivudine,Hepatitis B virus F,1,892,84
Lomefloxacin,Haemophilus influenzae,1,904,78
Pyrazinamide,Mycobacterium tuberculosis,1,1122,113
2-Chloro-DL-Phenylalanine,Citrobacter freundii,0,216,43
Monensin sodium salt,Mycobacterium smegmatis,0,944,112
"1-[2-(3-bromo-4-hydroxy-5-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Streptococcus mutans,1,134,155
Pyrazinamide,Enterobacteria phage T4,0,1122,65
Cefixime,Haemophilus influenzae,1,547,78
Cefazolin,Escherichia coli,1,543,69
Niacinamide,Pseudomonas aeruginosa,1,1018,125
Oxytetracycline,Dihydropteroate synthase type-1,0,1056,55
