Drug,Microbe,Label,Drug_ID,Microbe_ID
Chloroxine,Candida albicans,1,577,34
Zinc Dichloride,Bacillus anthracis,0,1329,18
3-(Aminomethyl)-D-phenylalanine,Staphylococcus epidermis,1,274,147
Pentanol,Candida albicans,1,1084,34
Sulfamethoxazole,Escherichia coli,1,1231,69
"3,5-dibromotyrosined",Staphylococcus epidermis,1,259,147
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-dodecanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Achromobacter xylosoxidans,0,66,1
N-Decanoyl cyclopentylamide,Streptococcus sanguinis,0,985,162
Ferrous,Streptococcus mutans,0,735,155
Zinc sulfate,Staphylococcus epidermidis,1,1332,146
Ampicillin,Mycobacterium leprae,0,437,111
Silver Ion,Achromobacter xylosoxidans,0,1192,1
Ethambutol,Mycobacterium tuberculosis,1,719,113
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(ethylthio)-1,3,4-oxadiazole",Streptomyces rubiginosus,0,194,166
N -(pyridin-3-yl-methylene)benzohydrazide,Bacteroides vulgatus,0,962,26
Arbekacin,Candida guiliermondi,0,445,37
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Pseudomonas libaniensis,0,19,129
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,59,125
Myxinidin,Pseudomonas aeruginosa,1,955,125
Cefmetazole,Vibrio anguillarum,0,549,173
Tipranavir,Human immunodeficiency virus 1,1,1276,92
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Pseudomonas aeruginosa,1,31,125
Hydnocarpin D,Mycobacterium smegmatis,0,810,112
Chromate,Streptococcus oralis,0,579,156
(RW)2-NH2,Streptomyces sp. ,0,95,167
S-methyl- L-cysteine,Streptococcus sanguis,1,1171,163
Na-Pyrosulfite,Escherichia coli,1,1006,69
Flavonoids 3,Aquifex aeolicus,0,738,13
Pefloxacin ,Haemophilus influenzae,1,1071,78
Glycomonoterpenes (G-citron),Pseudomonas aeruginosa,1,786,125
"3,3-dimethyl-13-{[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-2H,4H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Streptococcus sanguinis,0,250,162
5-fluoroindole,Neisseria gonorrhoeae,0,384,114
Dolutegravir,Human immunodeficiency virus 1,1,691,92
Erythromycin,Propionibacterium acnes,1,713,120
Macromomycin B,Baker's yeast,0,918,27
4-Acetamido-D-phenylalanine,Burkholderia multivorans,0,317,30
Curcumin,Pseudomonas aeruginosa,1,619,125
PTP-7,Enterobacter cancerogenus,0,1062,62
5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Providencia stuartii,0,370,123
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Micrococcus luteus,1,117,108
2C-4,Bacteroides fragilis,0,245,24
L-tryptophan,Staphylococcus aureus,1,878,141
Glucose,Vibrio harveyi,0,783,176
Yohimbine hydrochloride,Streptomyces rubiginosus,0,1323,166
Eugenol,Staphylococcus aureus,1,726,141
4-bromo-5-(bromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Campylobacter jejuni,0,344,33
Na-Propionate,Yersinia enterocolitica,0,1005,179
Ceftazidime,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,560,71
"4-Fluoro-(S)-4,5-Dihydroxypentane-2,3-dione",Vibrio vulnificus,0,328,178
Verapamil,Mycobacterium tuberculosis,1,1311,113
GW 5074,Micrococcus luteus,0,767,108
Chlorhexidine,Candida albicans,1,575,34
Ephedrine,Clostridium leptum,0,705,45
Cidofovir,Human herpesvirus 5,1,584,90
trans-2-Pentenal,Aspergillus fumigatus,0,1390,15
Azithromycin,Pseudomonas aeruginosa,1,456,125
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Pseudomonas aeruginosa,1,272,125
beta-Caryophyllene,Pantoea agglomerans,0,1345,116
Zinc,Bacteroides,0,1328,22
D/L-Aspartate,Candida dubliniensis,0,646,35
Palivizumab,Human respiratory syncytial virus B,1,1064,94
C6-HSL,Staphylococcus aureus,0,507,141
faropenem medoxomil,Streptococcus pneumoniae serotype 4,1,1366,159
5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Francisella novicida,0,370,74
OSIP108,Candida krusei,1,1040,38
SP1,Staphylococcus aureus,1,1177,141
"1-[2-(3-bromo-4-hydroxy-5-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Porphyromonas gingivalis,0,134,119
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-bromophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Staphylococcus caprae,0,58,143
Isoriccardin C,Baker's yeast,0,844,27
"4-Fluoro-(S)-4,5-Dihydroxypentane-2,3-dione",Hepatitis C virus,0,328,86
Phenanthrene,Proteus mirabilis,1,1088,121
Nisin,Staphylococcus epidermidis,1,1020,146
Nisin,Escherichia coli,0,1020,69
LL-37,Francisella novicida,1,888,74
Prolificin A,Staphylococcus aureus,1,1115,141
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Staphylococcus aureus,1,140,141
Cycloserine ,Mycobacterium avium,1,624,110
2-amino-3-(3-nitrophenyl)propanoic acid,Staphylococcus epidermis,1,227,147
Cefpiramide,Firmicutes,0,557,73
"2-(2,4-difluorophenyl)-1,3-bis(1H-1,2,4-triazol-1-yl)propan-2-yl (2E)-3-phenylprop-2-enoate",Amycolatopsis orientalis,0,180,12
Vidarabine,Human herpesvirus 4,1,1312,89
Tenofovir,Vibrio parahaemolyticus,0,1256,177
4-nitro-cinnamaldehyde,Streptococcus mitis,0,358,154
Tigecycline,Human herpesvirus 1 ,0,1272,87
Scrambled LL-37,Staphylococcus aureus,0,1185,141
6-Amino Penicillinic acid,Staphylococcus chromogenes,0,388,144
Esculentin,Aquifex aeolicus,0,714,13
(E)-3-Decen-2-one,Enteric bacteria and other eubacteria ,0,89,60
Evodiamine,Human parainfluenza virus type 2,0,727,93
4-Hydroxy benzoate,Gardnerella vaginalis,0,331,76
"2,5-bis(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Candida guiliermondi,0,177,37
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(4-methoxyphenyl)-1,3,4-oxadiazole",Obesumbacterium proteus,0,193,115
Zinc sulfate,Desulfovibrio africanus,0,1332,54
Tyrphostin AG1478,Staphylococcus saprophyticus,0,1297,150
3-(2-Naphthyl)-D-alanine,Staphylococcus epidermis,1,264,147
Zinc sulfate,Pseudomonas aeruginosa,1,1332,125
D-tert-Leucine,Staphylococcus aureus,1,645,141
N -[(3-chloro-isoquinolin-4-yl)methylene] benzohydrazide,Bacillus amyloliquefaciens,0,963,17
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2yl)-5-(4-nitrophenyl)-1,3,4-oxadiazole",Listeria monocytogenes serotype 4a,0,200,105
Carminic acid,Influenza B virus ,0,526,97
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Pseudomonas aeruginosa,1,20,125
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Hepatitis B virus D,0,369,83
Quercetin Dihydrate,Hepatitis C virus,0,1128,86
(2E)-1-[4-(3-nitropyridin-2-yl)piperazin-1-yl]-3-phenylprop-2-en-1-one,Micrococcus luteus,0,32,108
Diazepam,Vibrio anguillarum,0,670,173
CGP-37157,Listeria ivanovii,0,510,103
Catechin gallate,Vibrio campbellii,0,532,174
4-Br-PHL,Actinobacillus actinomycetemcomitans,0,321,6
3-Methyl-D-phenylalanine,Staphylococcus epidermis,1,288,147
Aniline,Burkholderia pseudomallei,0,440,31
Fusidic acid,Staphylococcus aureus,1,762,141
Tigecycline,Enteric bacteria and other eubacteria,1,1272,59
3-oxo-C6-HSL,Human herpesvirus 1 ,0,302,87
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(3-oxooctanamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Mycobacterium smegmatis,0,63,112
"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",Streptococcus pneumoniae serotype 4,0,236,159
IG-19,Burkholderia pseudomallei,1,816,31
Tobramycin,Stenotrophomonas maltophilia,1,1279,151
TZD-C8,Candida tropicalis,0,1241,41
"5-Bromo-1-(2-chloroacetyl)indoline-2,3-dione",Pseudomonas aeruginosa,1,375,125
Lorazepam,Salmonella Typhi,0,906,132
Penicillenol A2,Burkholderia thailandensis,0,1075,32
Povidone Iodine,Staphylococcus aureus,1,1112,141
Baicalin,Pseudomonas aeruginosa,1,469,125
Pleurocidin,Propionibacterium acnes,1,1107,120
Cefpiramide,Staphylococcus aureus,1,557,141
S6L3-33,Streptococcus pneumoniae,0,1175,158
Aloe Vera Gel,Clostridium bacilli,1,427,44
2-amino-4-chlorobenzoic acid,Proteus mirabilis,0,231,121
Emtricitabine,Human immunodeficiency virus 1,1,701,92
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Streptococcus pneumoniae,0,959,158
Hamamelitannin,Staphylococcus aureus,1,794,141
3-geranyl-1-(2-methylbutanoyl)phloroglucinol,Staphylococcus aureus,1,296,141
P10,Staphylococcus aureus,1,1057,141
Hypericin,Bacteroides,0,812,22
"2,2 -Dipyridyl",Enterobacter cloacae,0,168,63
den-SB056-1,Bacteroides,0,1362,22
Cefepime,Acinetobacter sp.,0,545,5
4-methoxy-cinnamaldehyde,Pseudomonas japonica,0,357,128
1-{2-[(E)-2-(4-chlorophenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Staphylococcus aureus,1,139,141
(2-methyl-5-nitro-1H-imidazol-1-yl)methyl (2E)-3-phenylprop-2-enoate,Corynebacterium ammoniagenes,0,14,50
Sage oil,Streptococcus salivarius,0,1179,161
Phenoxymethylpenicillin,Lysinibacillus sphaericus,1,1091,106
PLF,Staphylococcus epidermidis,0,1061,146
"2,4-Dichlorophenylalanine",Hepatitis C virus,0,173,86
Oxantel,Bacillus licheniformis,0,1053,20
O-LF11-215,Pseudomonas aeruginosa,1,1035,125
Calanolide A,Human immunodeficiency virus 1,1,518,92
Myricitrin,Human herpesvirus 4,0,951,89
4-(Aminomethyl)-D-phenylalanine,Staphylococcus chromogenes,0,315,144
Paromomycin ,Dengue Virus Type 2,0,1068,53
Fluperlapine,Candida albicans,1,744,34
Phenyl-arginine-b-naphthylamide,Mycobacterium tuberculosis,0,1092,113
K4-S4,Streptococcus mutans,1,851,155
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Neisseria gonorrhoeae,0,188,114
Pyrvinium pamoate,Plasmodium falciparum,0,1126,118
Moxifloxacin,Stenotrophomonas maltophilia,1,945,151
"2,5-bis(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Pseudomonas aeruginosa,1,177,125
Rifabutin,Escherichia coli,1,1152,69
Pefloxacin,Staphylococcus aureus,1,1070,141
(2E)-1-(5-clorotiophen-2-yl)-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Staphylococcus aureus,1,29,141
Ketoconazole,Candida albicans,1,860,34
den-SB056,Pseudomonas aeruginosa,1,1361,125
Ethyl acetate,Actinobacillus actinomycetemcomitans,0,721,6
Coladonin,Escherichia coli,1,609,69
Pro-Gly,Bacillus anthracis,0,1114,18
1-(4-chlorophenyl)-3-m-tolyurea,Streptococcus mutans,1,124,155
KABT-AMP,Candida tropicalis,1,852,41
Pyrimethamine,Plasmodium falciparum,1,1123,118
Copper sulfate,Pseudomonas aeruginosa,1,614,125
NaCl,Streptococcus oralis,0,1007,156
PLF,Acinetobacter oleiovorans,0,1061,4
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-nitrophenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Eikenella corrodens,0,118,58
Epigallocatechin Gallate,Staphylococcus epidermidis,1,710,146
"3,5-dimethylaniline",Stenotrophomonas maltophilia,0,260,151
N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,Staphylococcus epidermis,0,989,147
16P-AC,Staphylococcus epidermidis,1,165,146
"1-(2-Chloroacetyl)-5-methylindoline-2,3-dione",Baker's yeast,0,120,27
4-Acetamido-D-phenylalanine,Staphylococcus aureus,1,317,141
2-Chloro-DL-Phenylalanine,Raoultella ornithinolytica,0,216,131
2-amino-6-chlorobenzoic acid,Burkholderia cenocepacia,1,233,28
Zotepine,Morganella morganii,0,1334,109
S-(2-thiazoyl)-L-cysteine,Enterobacter ludwigi,0,1165,64
Terpinene-4-ol,Bacillus cereus,1,1258,19
Terpinene-4-ol,Pichia anomala,1,1258,117
Streptorubin B,Escherichia coli ,0,1217,70
Daidzein,Vibrio campbellii,0,652,174
Dicloxacillin,Streptococcus pneumoniae,1,676,158
Minocycline,Propionibacterium acnes,1,942,120
Benzoylperoxide,Propionibacterium acnes,1,479,120
4-Fluoro-2-methyl-D-phenylalanine,Candida dubliniensis,0,329,35
(Z)-4-bromo-5-(bromomethylene)-3-butyl-2(5H)-furanone,Salmonella enterica,1,104,133
Ampicillin,Thermus thermophilus,0,437,168
Cefalotin,Clostridium perfringens ,1,540,48
Vancomycin,Staphylococcus chromogenes,1,1307,144
Tricaine,Pseudomonas aeruginosa,1,1283,125
Ethyl gallate,Streptococcus mutans,1,722,155
2(5H)-furanone,Pichia anomala,0,167,117
Ellagic Acid,Clostridium perfringens ,0,698,48
4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,Staphylococcus epidermidis,1,345,146
Tioconazole,Candida albicans,1,1275,34
Aspirin,Candida albicans,1,448,34
Azithromycin,Burkholderia multivorans,1,456,30
Uracil,Escherichia coli,1,1301,69
"(2E)-1-(3 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Proteus mirabilis,0,26,121
Quercetin,Vibrio harveyi,1,1127,176
Fosamprenavir,Human immunodeficiency virus 1,1,746,92
4-tertiary butyl benzyl dodecyl beta-maltoside,Streptococcus salivarius,0,361,161
(R)-2-amino-3-cyclopentylpropanoic acid,Staphylococcus aureus,1,94,141
Ceftizoxime,Escherichia coli,1,562,69
Mucobromic acid,Human herpesvirus 4,0,947,89
knightine,Vibrio harveyi,1,1369,176
Chitosan,Aspergillus fumigatus,1,573,15
Chloramphenicol,Escherichia coli,1,574,69
"N-(4,5-Dihydro-1,3-thiazol-2-yl)butanamide",Clostridium bacilli,0,975,44
5-Fluorouracil,Micrococcus luteus,0,380,108
3-tetra- decanoyltetronic,Human herpesvirus 4,0,304,89
Thymol,Bacillus anthracis,0,1270,18
"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus aureus,1,133,141
Clotrimazole,Enterobacter cancerogenus,0,604,62
N-(4-Pyridinyl)butanamide,Pseudomonas aeruginosa,1,979,125
FK506,Candida albicans,1,729,34
Neoeriocitrin,Edwardsiella tarda,0,1012,56
"(10S,11S)-Hydnocarpin D",Lysinibacillus sphaericus,0,3,106
(2-methyl-5-nitro-1H-imidazol-1-yl)methyl (2E)-3-phenylprop-2-enoate,Candida albicans,1,14,34
Cecropin B,Vibrio harveyi,0,535,176
Netilmicin,Candida guiliermondi,0,1016,37
4-nitropyridine N -oxide,Streptomyces rubiginosus,0,359,166
Ciprofloxacin,Bacillus subtilis,1,590,21
3-(2-Thienyl)-D-alanine,Staphylococcus aureus,1,267,141
HE12,Aspergillus niger,0,792,16
Ciprofloxacin ,Haemophilus influenzae,1,592,78
Cefaclor,Clostridium perfringens ,1,537,48
Catechin,Burkholderia cenocepacia,1,531,28
Butanol,Candida albicans,1,497,34
Cefalonium,Raoultella ornithinolytica,0,539,131
Levofloxacin,Haemophilus influenzae,1,897,78
"N1-(7-chloroquinolin-4-yl)octane-1,8-diamine",Pseudomonas aeruginosa,1,993,125
para-Benzoquinone,Serratia liquefaciens,0,1381,135
Micafungin,Pseudomonas aeruginosa,1,939,125
Alexidine dihydrochloride,Candida albicans,1,425,34
Telekin,Candida albicans,1,1253,34
IDR-1018,Pseudomonas aeruginosa,1,814,125
Lysozyme,Staphylococcus aureus,1,911,141
4-Chloro-2-fluoro-DL-phenylalanine,Mycobacterium smegmatis,0,323,112
Silver sulfadiazine,Staphylococcus aureus,1,1197,141
Nystatin,Candida albicans,1,1033,34
Nitazoxanide ,Bacillus cereus,0,1021,19
2-Methoxy-4-propylphenol,Pseudomonas aeruginosa,0,221,125
7P-AC,Staphylococcus aureus,1,410,141
Lactoferricin B,Chromobacterium violaceum,0,891,42
DispersinB-KSL-W wound gel,Enterococcus faecalis,0,687,66
Myristic acid,Candida dubliniensis,0,952,35
Tigecycline,Escherichia coli,1,1272,69
Holothuroidin 2,Pseudomonas chlororaphis,0,807,126
Epicatechin,Eikenella corrodens,1,706,58
Nystatin,Enterobacter cloacae,0,1033,63
RK-31,Burkholderia pseudomallei,1,1140,31
16P-AC,Streptococcus pneumoniae,0,165,158
3-Bromophenylalanine,Staphylococcus epidermis,1,278,147
Thonzonium bromide,Human immunodeficiency virus 1,0,1269,92
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-fluorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Hafnia alvei,0,60,79
Aloe-emodin,Dengue Virus Type 2,0,428,53
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Streptococcus mutans,1,18,155
Brecanavir,Human immunodeficiency virus 1,1,493,92
"2,4-Dimethylphenylalanine",Raoultella ornithinolytica,0,175,131
L-K6,Streptococcus mutans,1,868,155
3-Chloro-5-[(2-chloroethoxy)]-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,Klebsiella variicola,0,280,100
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,273,146
Magainin-I,Cryptococcus neoformans,1,919,52
2-(5-Bromo-2-(2-chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl)acetamide,Aspergillus niger,0,209,16
Gallium cation,Citrobacter freundii,0,771,43
Niclosamide,Staphylococcus haemolyticus,0,1019,149
beta-Pinene,Staphylococcus chromogenes,0,1348,144
L-carnosine,Pseudomonas fluorescens,0,873,127
Furanone C-30,Bacteroides vulgatus,0,753,26
Gentamicin,Candida albicans,0,779,34
Chloramphenicol,Streptococcus mitis,0,574,154
Aciclovir,Haemophilus influenzae,0,420,78
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Staphylococcus aureus,1,198,141
"D, L- K6L9",Achromobacter xylosoxidans,0,626,1
A-3,Human immunodeficiency virus,0,413,91
S-phenyl-L-cysteine,Actinomyces oris,1,1172,7
"2-(4-methoxyphenyl)-N-(3-{[2-(4-methoxyphenyl)ethyl]imino}-1,4-dihydro-2-quinox alinylidene)ethanamine",Pseudoalteromonas sp.,0,207,124
4-bromo-5-(bromomethylene)-3-(1-(2-(2-(2-azidoethoxy)ethoxy)ethoxy)butyl)-2(5H)-furanone,Staphylococcus epidermidis,1,342,146
Indole-3-carboxyaldehyde,Acinetobacter nosocomialis,0,831,3
"1-[2-(naphthalen-1-yl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Streptococcus mutans,1,135,155
(Z)-5-(chloromethylene) furan-2(5H)-one,Candida glabrata,0,109,36
Indirubin,Staphylococcus haemolyticus,0,825,149
Sodium Chloride,Campylobacter jejuni,1,1207,33
Mezlocillin,Francisella novicida,0,938,74
Pefloxacin ,Candida spp.,0,1071,40
Desipramine,Streptococcus epidermidis,0,665,152
Indole,Escherichia coli,1,827,69
3-Nitro-D-tyrosine,Burkholderia cepacia,0,289,29
Pentagalloylglucose,Mycobacterium leprae,0,1082,111
Cloxacillin,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),1,606,71
"1,3-bis[3-chloro-5-(1,3-dichloropropane-2-yloxy)-2(5H)-furanone-4-ylsulfonyl]propane",Citrobacter freundii,0,115,43
"13-(2-chloro-6-methoxyquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,4aH,6H,11H,13H,13aH-indazolo[1,2-b]phthalazine-1,6,11-trione",Candida albicans,1,151,34
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(pyridin-4-yl)-1,3,4-oxadiazole",Actinoplanes missouriensis,0,197,8
Hexachlorophene,Burkholderia thailandensis,0,801,32
Zalcitabine,Human immunodeficiency virus 1,1,1324,92
Sodium Chloride,Acinetobacter nosocomialis,0,1207,3
Clofazimine,Bacteroides eggerthii,0,602,23
"5,8,11,14-Eicosatetraynoic acid",Cronobacter sakazakii,0,365,51
Tet-26,Schistosoma,0,1262,134
Taurine,Neisseria gonorrhoeae,0,1246,114
Peptide 1,Hepatitis B virus F,0,1086,84
Cefditoren,Acinetobacter sp.,0,544,5
Cephaloglycin,Pseudomonas fluorescens,0,567,127
S-carboxylmethyl-L-cysteine,Arthrobacter sp. ,0,1169,14
3-Nitrophenylalanine,Varicella-zoster virus,0,290,172
5-(dibromomethylene)-3-hexyl-2(5H)-furanone,Salmonella enterica,1,373,133
Efavirenz,Human immunodeficiency virus 1,1,696,92
Penicillenol A2,Pseudomonas aeruginosa,1,1075,125
Cefpiramide,Pseudomonas aeruginosa,1,557,125
Cefalotin,Escherichia coli,1,540,69
L-fucose cluster,Lysinibacillus sphaericus,0,875,106
"(5E)-5-undecylidene-1,3-thiazolidine-2,4-dione",Obesumbacterium proteus,0,76,115
Mezlocillin,Streptococcus pneumoniae,1,938,158
N-Ethylacetanilide,Burkholderia cenocepacia,0,986,28
Azlocillin,Acinetobacter oleiovorans,0,457,4
VSL2,Enterococcus gallinarum,0,1306,68
"2-geranyloxy-4,6-dihydroxybenzophenone",Vibrio cholerae,0,241,175
"N1-(7-chloroquinolin-4-yl)octane-1,8-diamine",Listeria monocytogenes serotype 4a,0,993,105
Magainin-II,Candida glabrata,0,920,36
Chlorhexidine acetate,Raoultella ornithinolytica,0,576,131
Posaconazole,Candida albicans,1,1111,34
Tetracycline,Enteric bacteria and other eubacteria,1,1263,59
Furanone C-30,Aspergillus niger,0,753,16
Meticillin,Streptococcus pneumoniae,1,936,158
Betulin,Yersinia enterocolitica,0,484,179
Mezlocillin,Lactobacillus fermenti,0,938,102
"(2S)-2-amino-3-(1,3-thiazol-4-yl)propanoic acid",Morganella morganii,0,52,109
lin-SB056-1,Pseudomonas aeruginosa,1,1371,125
Minocycline,Enteric bacteria and other eubacteria,1,942,59
(Z)-4-bromo-5-(bromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Eggerthella lenta,0,102,57
Miconazole,Candida albicans,1,940,34
Paromomycin ,Thermus thermophilus ,1,1068,169
cis-2-dodecenoic acid,Citrobacter freundii,0,1352,43
Farnesol,Candida albicans,1,732,34
para-ethoxyaniline,Acinetobacter nosocomialis,0,1383,3
Oxyresveratrol,Pseudomonas aeruginosa,1,1055,125
Indole-7-carboxylic acid,Aggregatibacter actinomycetemcomitans,0,832,11
Fosaphenytoin,Helicobacter pylori ,0,747,82
BMAP-27,Staphylococcus aureus,1,460,141
(5-nitrofuran-2-yl)methyl (2E)-3-phenylprop-2-enoate,Stenotrophomonas maltophilia,0,71,151
Pefloxacin,Haemophilus influenzae,1,1070,78
2-Methoxy-D-Phenylalanine,Staphylococcus aureus,1,222,141
trans-Stillbene,Staphylococcus aureus,1,1393,141
Viomycin,Candida glabrata,0,1313,36
Tannic acid,Escherichia coli,1,1245,69
5- hydroxyethyl-3-tetradecanoyltetramic acid,Staphylococcus haemolyticus,0,366,149
2-Hexylmaleic anhydride,Mycobacterium avium,0,219,110
Quinolin-8-ol,Enterobacter ludwigi,0,1132,64
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Citrobacter freundii,0,24,43
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2yl)-5-(4-nitrophenyl)-1,3,4-oxadiazole",Acinetobacter sp.,0,200,5
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Candida parapsilosis,0,198,39
Dimethyl Sulfoxide,Actinoplanes missouriensis,0,682,8
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus epidermidis,1,21,146
Esculin hydrate,Vibrio campbellii,0,717,174
Nitrofurantoin,Escherichia coli,1,1023,69
(E)-Chalcone,Pseudomonas aeruginosa,0,90,125
Pentagalloylglucose,Staphylococcus aureus,1,1082,141
Quercetin,Staphylococcus epidermis,0,1127,147
Phloretin,Staphylococcus aureus,1,1094,141
C6-HSL,Aeromonas sobria,1,507,10
Moxifloxacin,Candida dubliniensis,0,945,35
HE10,Eikenella corrodens,0,791,58
4-methoxy-cinnamaldehyde,Achromobacter xylosoxidans,0,357,1
Carabrone,Enterococcus faecium,0,523,67
Pleurocidin,Campylobacter jejuni,0,1107,33
Cyclacillin,Shewanella oneidensis,0,621,137
Toremifene,Candida albicans,1,1282,34
NA8,Schistosoma,0,1001,134
Furanone,Enteric bacteria and other eubacteria ,0,751,60
(E)-Chalcone,Staphylococcus epidermis,0,90,147
Yohimbine hydrochloride,Streptococcus sobrinus,0,1323,164
"2,4,5-Trifluorophenylalanine",Burkholderia cenocepacia,0,172,28
Myxinidin1,Clostridium leptum,0,956,45
Niacinamide,Pseudomonas aeruginosa,1,1018,125
Limonene,Streptococcus pyogenes,1,899,160
FS8,Streptococcus sanguinis,0,730,162
Isoniazid ,Mycobacterium tuberculosis,1,842,113
Phosphorylserine,Staphylococcus epidermis,1,1097,147
Fusidic Acid,Thermus thermophilus,1,761,168
Sm6(L2)B33,Streptococcus mutans,1,1205,155
TZD-C8,Vibrio parahaemolyticus,0,1241,177
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Pseudomonas aeruginosa,1,19,125
